Gene	TSS	Coverage
RNF220	chr1_44870959	6.02933487603
RAD17	chr5_68666531	3.75462139119
TUBA3D	chr2_132233579	7.49701221789
C1orf115	chr1_220863627	5.29245301365
SLC6A6	chr3_14444075	3.96788940795
MDK	chr11_46402617	4.59831870634
PLAGL1	chr6_144329553	4.99331069397
TCTN1	chr12_111051831	4.40733745176
LINGO1	chr15_77999849	9.45300902007
LCN15	chr9_139658965	5.11459519074
OXR1	chr8_107282405	6.91151908148
CCNO	chr5_54529545	6.21406489433
KIRREL	chr1_157963062	5.86752194414
CD33	chr19_51728334	6.95512843652
ZBTB37	chr1_173837492	2.78894072015
LMO4	chr1_87794150	4.13647245012
CCDC148	chr2_159313265	4.6315892096
ZNF219	chr14_21567173	3.9184284018
ZNF222	chr19_44529493	5.44825529652
PDCD10	chr3_167452594	4.53871235795
OGN	chr9_95166937	5.22417573462
RBM6	chr3_49977476	4.72678318989
DEFB121	chr20_30000641	8.02294629527
HIST1H4K	chr6_27799305	4.09455160968
FBXO22	chr15_76196199	4.86885192218
SNRPE	chr1_203830712	4.53665887963
DKKL1	chr19_49867041	4.27633044279
KBTBD6	chr13_41706936	4.28526081593
HOXA1	chr7_27135625	6.46779694115
PRPF8	chr17_1588176	4.22423399061
ROR1	chr1_64239689	6.55674185319
LY6G6F	chr6_31674683	7.33965453409
SCARA5	chr8_27850369	6.68785527423
SLC43A3	chr11_57194621	7.51023428025
MYT1	chr20_62795826	7.30125538226
SCN2A	chr2_166150340	5.83256440422
QRICH2	chr17_74303761	6.74530765941
OSBPL10	chr3_32023342	5.17903516974
PTPRN	chr2_220173729	5.89625102934
LRRC8D	chr1_90287479	4.61707178512
CCR1	chr3_46249832	7.25904355203
LIN28A	chr1_26737268	5.1395855955
PRSS12	chr4_119273922	6.4948924009
SP6	chr17_45928516	4.84746413995
DUSP8	chr11_1593150	2.79590520138
MYO6	chr6_76458892	3.56031056329
URB1	chr21_33765312	4.93319396821
UBXN2A	chr2_24163375	5.12234856791
APBB2	chr4_41216635	5.35405937954
TCP11	chr6_35109187	5.99958293269
DOK2	chr8_21771205	6.96474220027
IMPG1	chr6_76782395	5.72788031934
EFTUD2	chr17_42976736	3.90922981945
SH3YL1	chr2_256340	6.60122431602
ATG7	chr3_11314009	4.47863744803
LOXL4	chr10_100028007	5.75120534809
TRMT61A	chr14_103995508	4.71694682255
GPM6A	chr4_176923842	6.21096113003
ZNF280B	chr22_22863505	5.94898021273
CEP55	chr10_95256388	5.50995246904
EPB41L4A	chr5_111755010	5.36256150378
RCE1	chr11_66610882	3.7963504461
NRP1	chr10_33623833	5.17609120596
HTR2A	chr13_47471211	7.15311013422
TMEM132B	chr12_125811161	8.00371084066
BBX	chr3_107241782	5.08327454267
TTC17	chr11_43380434	5.16457666715
OR4X2	chr11_48266655	7.38379927171
C2orf49	chr2_105953815	4.5191354589
RBM22	chr5_150080669	4.09373635379
UHRF1	chr19_4909441	3.84569532519
SEBOX	chr17_26692173	8.35222929314
PPP3CA	chr4_102268628	3.69232251638
CYP3A4	chr7_99381811	7.82644415245
APOC4	chr19_45445494	7.08491890127
LEKR1	chr3_156544095	5.02704823679
LMLN	chr3_197687070	4.90730702982
ADORA2B	chr17_15848230	5.16372536346
DCAF4L2	chr8_88886296	7.10450600855
GGTLC2	chr22_22988781	5.96686611909
SUZ12	chr17_30264043	4.77725541535
PCDHB11	chr5_140579347	5.91558620751
KTN1	chr14_56046924	3.90718391029
AMIGO2	chr12_47473734	5.58028615996
OR2D3	chr11_6942232	6.33635130377
KIAA0020	chr9_2844130	4.01305918155
NDRG3	chr20_35374541	4.08136031719
SATB2	chr2_200335989	6.99293445571
DMAP1	chr1_44679124	5.13401417554
ATG4B	chr2_242577026	3.23018324946
CACNA2D2	chr3_50541675	6.51117502262
TMEM198	chr2_220408727	5.39435417774
MOV10	chr1_113216933	5.6647293031
OR4P4	chr11_55405833	6.15454551885
PRKACB	chr1_84647314	4.86072506205
MUC6	chr11_1036706	6.05572048934
KRTAP2-4	chr17_39222131	8.6569048907
MAX	chr14_65569413	4.26374769676
ZDHHC7	chr16_85045141	4.79033081068
RPLP1	chr15_69745158	5.14571198931
TSPO	chr22_43547519	5.84586711602
TREML2	chr6_41168925	7.77344103515
ZNF689	chr16_30621754	5.1925777004
SLC38A6	chr14_61447964	5.11811581349
GCK	chr7_44198887	8.17682143071
PEF1	chr1_32110838	4.54688944499
LY96	chr8_74903563	7.08097659126
OR2A5	chr7_143747494	7.81780997398
PDE4A	chr19_10541520	4.95137610448
PLEKHF1	chr19_30156326	6.08885092462
KRTAP4-12	chr17_39280419	6.38424371736
COLEC12	chr18_500729	5.33668017699
C17orf77	chr17_72580817	6.81866979549
ULK1	chr12_132379278	2.61506320241
TRPV1	chr17_3512705	7.94336815154
AMOTL1	chr11_94501507	7.51440966577
BCAS2	chr1_115124265	4.03608606984
FOXA2	chr20_22566101	7.12367327885
CD93	chr20_23066977	6.93618416951
POSTN	chr13_38172981	5.79836868711
PHKG1	chr7_56160689	6.00927330804
HHLA2	chr3_108015336	6.65396680969
RASSF3	chr12_65004292	5.22121933183
USP17L2	chr8_11996269	4.52907691031
PECR	chr2_216946539	5.51930990216
LITAF	chr16_11681322	5.63035458274
GPR182	chr12_57388354	8.07513923096
SUSD4	chr1_223537544	5.2405597964
DPP6	chr7_154002296	6.66803648467
CSNK1A1	chr5_148929894	4.02031745814
FAM47E	chr4_77172852	6.33313874886
CDKL3	chr5_133706738	4.17604737842
YY1AP1	chr1_155658447	4.01805648809
MAP4K4	chr2_102314537	4.35470016617
GDF9	chr5_132200225	6.61079831308
MEPE	chr4_88754120	6.35728738394
NEUROG2	chr4_113437328	7.01107316778
ANPEP	chr15_90358072	5.69594924422
OLAH	chr10_15085894	6.39401923157
FAM20B	chr1_178995073	3.61142813369
RIMKLB	chr12_8852380	5.24892083693
KRTAP6-3	chr21_31964758	5.8334498295
MRFAP1	chr4_6641817	4.81131353149
SUSD5	chr3_33260707	6.71912894837
LAT	chr16_28996146	6.11925111332
RCAN1	chr21_35986142	6.22153405319
USP12	chr13_27746033	3.27468597439
SLC39A1	chr1_153936117	4.57043089338
LGALS7	chr19_39264157	7.18122625971
BRDT	chr1_92417708	7.67353370292
KCTD10	chr12_109915155	4.33123149289
HSP90AA1	chr14_102553512	2.32224054706
ANK1	chr8_41655140	8.55686261733
NCOA2	chr8_71316020	3.39407712551
SAMD9L	chr7_92777701	5.30330392671
MIA	chr19_41281081	6.4773195005
GABPB2	chr1_151043079	4.34585101011
CHN1	chr2_175870107	6.53066051864
ZSWIM6	chr5_60628099	2.20898221677
SEC22C	chr3_42642572	3.73982486327
FAM153C	chr5_177433966	2.31152004828
HRG	chr3_186383740	8.61980505971
FAM53C	chr5_137673223	4.17614331616
LATS2	chr13_21635722	3.79749823263
CCDC74A	chr2_132285406	6.0366824865
HLA-DMB	chr6_32908847	6.24951532732
ZNF223	chr19_44556163	3.7821269387
LARP7	chr4_113558119	2.52103338172
ACRV1	chr11_125550793	6.69167426156
FAM186A	chr12_50790405	6.43963922558
PTPDC1	chr9_96846710	7.10070654091
CTDSP2	chr12_58240747	3.95006869086
ESR1	chr6_152126807	5.35940026681
TJP2	chr9_71736179	4.55411924638
ACTN2	chr1_236849753	5.00789546347
MSRB3	chr12_65672766	5.87531649826
MYO9B	chr19_17186590	3.05853842465
ING4	chr12_6772308	3.12517380862
SPG7	chr16_89574795	3.6183226881
FUT8	chr14_65877309	4.91716168768
TPM3	chr1_154150697	6.1107942423
CACNA1G	chr17_48638428	4.63506101402
THOC5	chr22_29949644	4.69000555135
VENTX	chr10_135051407	5.66133244517
PTMS	chr12_6875540	3.92463687594
POFUT1	chr20_30795695	4.2980804254
DYRK1A	chr21_38792600	5.53217666151
HDLBP	chr2_242255115	3.41165421853
GALR3	chr22_38219388	7.70668545453
EIF5A	chr17_7211693	1.98993682262
SEC11A	chr15_85259691	4.67438824439
RNF208	chr9_140115775	3.77766336725
NOD2	chr16_50731049	6.8765921608
ATF5	chr19_50432399	3.07781923667
PAEP	chr9_138453603	7.54605858241
EBI3	chr19_4229539	6.3322539762
RAD51C	chr17_56769933	4.25176408036
FOXA3	chr19_46367517	5.54528554429
FAM3C	chr7_121036422	3.68025514618
CYHR1	chr8_145691031	3.32084275073
ZSWIM3	chr20_44486219	4.81445918728
CCDC77	chr12_498515	3.20437848121
EDAR	chr2_109605828	6.58720566092
SEPT5	chr22_19705957	4.26457479842
RFESD	chr5_94982582	4.76136920572
ATP1B3	chr3_141595469	4.49237771699
C2CD2L	chr11_118978059	4.79798588236
GP5	chr3_194119995	6.1422033034
GLIS3	chr9_4152183	7.12683339244
UCP1	chr4_141489959	6.53067186088
PCK2	chr14_24563339	4.82450859731
HYI	chr1_43919660	4.84136378784
JMJD4	chr1_227923112	3.70009352552
RNF146	chr6_127587826	3.76894294374
PPP2R5C	chr14_102276139	3.33056301823
SLC4A10	chr2_162480844	6.08035989301
FXYD1	chr19_35629692	5.12573518887
ABCC1	chr16_16043433	4.40653021482
SIAH1	chr16_48419229	3.55113970807
TMEM201	chr1_9648931	7.89525211394
RSPH10B	chr7_6010314	6.66894788011
CLIP3	chr19_36523573	5.65734837975
PDCD1	chr2_242801058	7.06233162774
ENTPD4	chr8_23315244	4.85479357358
TMEM129	chr4_1723084	3.57860128192
WRAP53	chr17_7589388	3.48186411308
PDCD7	chr15_65426174	4.74158571107
S100P	chr4_6695565	5.68668151831
DOCK7	chr1_63154039	5.43492223374
CHMP2B	chr3_87276412	4.22165846646
ZNF585B	chr19_37701451	4.82208103458
ZNF790	chr19_37329286	4.6641816148
SYMPK	chr19_46366548	4.50696182626
STX18	chr4_4543775	4.18161640995
LCK	chr1_32739711	5.93656994805
RNF139	chr8_125487007	3.95201039619
OSBPL6	chr2_179184970	5.54676666609
SVOPL	chr7_138348969	4.52068782367
CABP1	chr12_121078421	5.52595574395
KRBA2	chr17_8280029	4.36441265109
C6orf25	chr6_31691120	6.23424614565
IGSF8	chr1_160068618	3.73387760082
RHOT1	chr17_30469472	3.55819980681
CTSZ	chr20_57582309	6.20583159188
GTPBP3	chr19_17445790	3.65766466537
TADA3	chr3_9834695	3.10883611908
NCOA1	chr2_24807345	5.09921703901
CHMP2A	chr19_59066370	3.78710644678
KRT8	chr12_53343650	5.08266345939
SEPHS2	chr16_30457296	4.48436135191
GALNT1	chr18_33234532	5.07766598228
SRF	chr6_43140127	4.65006334834
SPRED2	chr2_65593931	4.50807783634
PLEC	chr8_145047697	4.51474665251
ZNF492	chr19_22817125	5.42716068432
IFT46	chr11_118436791	5.24999039364
TSPAN33	chr7_128784711	5.88933985411
EIF6	chr20_33872520	6.03624143229
UXS1	chr2_106755337	8.087742141
SELO	chr22_50639407	3.52693547767
ZNF676	chr19_22379753	5.20849186052
CD200	chr3_112051915	6.50559183584
GJA10	chr6_90604187	5.69785317365
ELL2	chr5_95297775	5.38053646757
DACT1	chr14_59100785	7.1866245042
RIT2	chr18_40695657	6.8117440655
SMAD2	chr18_45456970	3.56199393613
ABHD4	chr14_23067146	5.98779804298
PWP1	chr12_108079589	3.80969702439
ANKS1B	chr12_99548577	6.05979693444
AFAP1L2	chr10_116164537	5.50211835941
ZNF618	chr9_116638561	3.53571098022
ANKS3	chr16_4784163	4.37695199219
SMUG1	chr12_54582741	4.22253242924
CDC25B	chr20_3776385	4.95619204555
POLE3	chr9_116173029	4.4981195604
CKB	chr14_103989196	4.19443078076
KCNJ13	chr2_233641275	4.36671000432
DLEC1	chr3_38080695	7.42986923585
GABARAPL2	chr16_75600248	4.14731417027
CD6	chr11_60739112	8.09469528198
TPPP2	chr14_21498344	8.02259040998
GPR148	chr2_131486642	7.95475058763
QSER1	chr11_32914723	3.94572938683
CSTB	chr21_45196256	4.09952765364
FNIP2	chr4_159690181	4.28564145101
TULP4	chr6_158733691	5.83556162304
ARHGEF7	chr13_111839172	6.64446685102
VRTN	chr14_74815165	8.80559564293
ZW10	chr11_113644485	4.21725485142
FBXL20	chr17_37557909	3.82691777704
STMN2	chr8_80523048	6.56034666115
RAI14	chr5_34656432	5.46593022138
DEDD	chr1_161102256	4.03566528473
KDM4D	chr11_94706844	4.5706135304
CD2	chr1_117297085	6.24701417134
ASB6	chr9_132404448	4.37504207925
DGKH	chr13_42614171	4.5949845812
PROSC	chr8_37620100	5.53490133145
NDUFB1	chr14_92588153	5.5539295536
AADACL4	chr1_12704565	7.42835174111
TXNIP	chr1_145438437	4.0172437744
IFNE	chr9_21482312	6.49845391279
RHOJ	chr14_63671101	7.03064779784
FABP6	chr5_159614373	6.68275254688
GAB2	chr11_78052926	7.13385877459
LY6G6D	chr6_31683132	6.10927994834
TMEM207	chr3_190167665	5.68302180538
TRPV3	chr17_3461289	7.8795293719
CCNB1IP1	chr14_20801471	5.21806301674
HERC1	chr15_64126147	4.20950958952
MAFK	chr7_1570367	3.37032551405
NEK7	chr1_198126107	3.68875601018
CPA6	chr8_68658620	6.24141603533
SUOX	chr12_56391042	4.00128817571
METTL6	chr3_15469054	5.4298745295
OR10AG1	chr11_55735939	6.36691827858
LINGO1	chr15_78112674	6.58946654331
OR2A7	chr7_143956721	7.9219389726
TUBGCP2	chr10_135122660	3.94326276615
DUSP6	chr12_89746636	3.73901277554
RNF11	chr1_51701944	4.56457232605
PRG2	chr11_57158130	7.03729976109
SLC25A46	chr5_110074694	5.46697383632
VARS2	chr6_30882107	4.34970767172
SLC3A2	chr11_62648343	4.52425444697
USP31	chr16_23160591	3.19155994639
SPSB4	chr3_140770243	7.91645562227
LRRC7	chr1_70225857	6.38097775991
FAM177A1	chr14_35515609	4.1069666461
COQ10B	chr2_198318230	4.39472587472
TET2	chr4_106067841	5.18216493695
SPATA4	chr4_177116822	5.02388875706
RAB11FIP2	chr10_119806114	4.13796175745
MC3R	chr20_54823787	7.51533435973
ITGAV	chr2_187464931	6.2662065096
ZNF839	chr14_102785634	3.44307559657
BZW1	chr2_201676907	4.28956896561
XAF1	chr17_6659155	6.00301110334
TNFAIP8	chr5_118690467	6.01169051096
DGKH	chr13_42622843	5.94232348661
S1PR5	chr19_10628126	5.29916769354
HTR3C	chr3_183770834	9.18935671371
HSPD1	chr2_198364640	3.79970435437
ECE1	chr1_21606183	6.01242594718
BSX	chr11_122852379	7.25506001567
HOXB7	chr17_46688383	5.19792929773
HSPG2	chr1_22263790	5.466138086
MKL2	chr16_14165170	4.72995624258
NEDD4L	chr18_55711609	4.26330779383
PDXDC1	chr16_15068591	5.9974822662
HIPK3	chr11_33279876	4.10657024681
C1orf110	chr1_162838605	6.0958944913
SNX20	chr16_50715264	7.14460397738
SNX4	chr3_125239058	4.83390046381
P4HTM	chr3_49027340	5.60577901913
LOXHD1	chr18_44236996	8.61331949183
RPS8	chr1_45241245	4.76030594664
KIAA0513	chr16_85096817	7.43165002486
ENTPD3	chr3_40428646	7.30253598073
BDNF	chr11_27723180	6.5197202074
TCF21	chr6_134210259	7.37900467853
CLCA1	chr1_86934525	7.90687591902
ADCY7	chr16_50300450	8.74554148251
ELMO1	chr7_37488929	5.48578548754
ARVCF	chr22_20004309	4.77212849643
CHID1	chr11_910874	4.5008266224
TMEM14E	chr3_152058779	6.60659094085
SCUBE3	chr6_35181838	5.67290280917
OPRM1	chr6_154360545	6.36457631957
PFKM	chr12_48513012	5.60109627606
LATS1	chr6_150039392	4.46750872011
MTHFS	chr15_80189339	4.66764683689
UPP1	chr7_48128850	6.04584204421
TIGD1	chr2_233415300	4.32160150629
RGS4	chr1_163038763	6.77721946889
DMRTA2	chr1_50889119	6.93262289604
ATP2C1	chr3_130613291	4.06182998586
PTDSS1	chr8_97274113	5.37457820669
H6PD	chr1_9299902	5.61828636072
MITF	chr3_69985750	6.2370351681
TM9SF4	chr20_30697308	4.4186488854
CCDC58	chr3_122102078	4.66105663463
GPA33	chr1_167059868	6.11766216589
CDK2AP1	chr12_123754781	5.14233487429
SEC14L1	chr17_75085234	4.5532630688
SEC61A2	chr10_12171639	4.64825922897
NFE2L1	chr17_46125685	4.00677256752
MMP11	chr22_24115035	5.38812929178
NEUROG1	chr5_134871639	7.40559999867
NHLRC3	chr13_39612447	3.84730982411
PLXNB2	chr22_50746001	3.05618188388
YIF1B	chr19_38806606	3.47280343815
FAM19A4	chr3_68981761	8.28524158933
GLIS1	chr1_54199877	8.07403068251
EVI5L	chr19_7911385	8.03064928513
EIF3F	chr11_8008866	3.62883600354
ULK2	chr17_19771239	4.39145178279
MYBPH	chr1_203144942	7.59705829905
UIMC1	chr5_176433780	3.95283322826
WIBG	chr12_56320909	4.79956660812
EDNRB	chr13_78493903	8.06221591573
YWHAZ	chr8_101965623	3.63782997064
FEZF1	chr7_121944565	6.09918432048
SMAP2	chr1_40859016	6.38725261638
PRSS36	chr16_31161415	6.69976293945
POLG2	chr17_62493184	3.98070687915
GPR45	chr2_105858199	7.43309379689
SAMD8	chr10_76871392	4.77016313294
TNFAIP8	chr5_118691514	5.50420355241
SERINC2	chr1_31883020	7.15769724736
PPIP5K1	chr15_43882451	4.38167319276
MTHFD2	chr2_74425689	4.84437007954
TSSK1B	chr5_112770728	9.60558194513
PTPRN2	chr7_158380494	3.55392772858
DCP1B	chr12_2113677	5.04374853413
KDM3B	chr5_137688284	4.51959076365
CTGF	chr6_132272518	5.80288042316
RAD21	chr8_117887105	3.70487744828
MATN4	chr20_43936967	7.50135702887
RALYL	chr8_85618161	6.42019584875
SH3BP4	chr2_235860627	4.21064497092
BRE	chr2_28113481	4.64172680063
SMARCC1	chr3_47823405	4.48979408954
TST	chr22_37415494	5.51158461706
MFSD1	chr3_158519714	5.67885689384
TRIM21	chr11_4414926	5.89902644385
ZNF784	chr19_56135941	3.7914255466
POP7	chr7_100303675	3.80914442348
SYNCRIP	chr6_86352608	3.01790718571
FLCN	chr17_17140502	4.68122385898
SREK1IP1	chr5_64064496	4.8914838076
TRIM25	chr17_54991409	5.41185511982
ZADH2	chr18_72917468	6.42566378387
OR5M8	chr11_56258846	6.40231373854
ABCC12	chr16_48180681	7.32027642668
TMBIM6	chr12_50135292	3.38575930245
GYPA	chr4_145061939	6.07385395105
PTGES2	chr9_130890467	4.68390253833
SFT2D3	chr2_128458596	4.32583378249
KLRF1	chr12_9980076	6.55079595258
ISG20	chr15_89178867	4.79728928875
PRELID1	chr5_176730762	4.58046449965
SAMD12	chr8_119634234	5.21095961051
ROBO2	chr3_77147162	7.05536016
CCZ1	chr7_5938340	4.00587879873
CTNNA2	chr2_80540503	5.72577702202
PDGFD	chr11_104035027	7.0603928235
GIF	chr11_59612974	8.10072460065
BOK	chr2_242498145	5.44049965273
BANP	chr16_87985037	3.31497581629
IGFALS	chr16_1843734	6.0141800784
MAP7	chr6_136847744	6.36274360793
PPP1R12A	chr12_80328731	4.55968600784
PDK1	chr2_173420696	5.34790558055
SORBS3	chr8_22409250	5.01729080925
GABPA	chr21_27107257	3.67875128869
WNT2B	chr1_113051369	6.77929911806
ACSS1	chr20_25038818	5.07786619909
SFRP5	chr10_99531756	6.19392255423
PDC	chr1_186430240	6.4614740989
BLOC1S1	chr12_56109817	4.16209839711
CR1	chr1_207669472	6.44309136131
METAP2	chr12_95867821	4.24813616704
SYN3	chr22_33402806	8.18972930297
RAB23	chr6_57086259	3.51567014761
MCM8	chr20_5931297	3.99158319278
PDE1A	chr2_183291775	7.51351321368
AMN	chr14_103388992	7.58029659173
IL26	chr12_68619571	6.88584283273
SGK3	chr8_67624652	5.43922616268
UTP15	chr5_72861565	4.09978038487
AKR1C4	chr10_5238797	6.94363760418
IREB2	chr15_78730517	4.90152182005
ZNF148	chr3_125094198	4.83181800804
RXRA	chr9_137298427	7.72533546087
KSR1	chr17_25799035	7.95049029315
TXNL4B	chr16_72128215	4.74255032452
PTPN13	chr4_87515467	5.81195680571
SH2D3C	chr9_130517583	5.00719572914
DAPK1	chr9_90113449	6.65539944516
OR2W5	chr1_247654369	7.64869452631
MLC1	chr22_50523781	7.09661042635
SLURP1	chr8_143823829	8.3744286302
ITGB5	chr3_124606152	3.9025221192
HTR1E	chr6_87647023	7.20442195791
MXD4	chr4_2263739	3.0188111321
OR5T1	chr11_56043114	6.69230063937
LRCH4	chr7_100183811	3.94909970774
TRIM65	chr17_73893084	4.86555325462
ST18	chr8_53322439	7.34103559274
MYPN	chr10_69865873	5.61942770878
C14orf105	chr14_57960581	6.45122538415
CROCC	chr1_17248444	9.43013310289
TMC5	chr16_19467771	6.10834795938
ZNF440	chr19_11925106	5.91082425407
RAB3IL1	chr11_61685081	5.08986178801
NCAN	chr19_19322781	5.31829766659
SPATA19	chr11_133715433	7.22111107296
CNRIP1	chr2_68547183	6.0454878295
PPT2	chr6_32121775	4.69366607975
POU4F1	chr13_79177695	5.44989857421
ADPRHL1	chr13_114103457	5.25116517629
METTL14	chr4_119606524	5.66962593021
C19orf48	chr19_51307811	4.10938806062
LAG3	chr12_6881669	5.52271791221
FAM200B	chr4_15683351	3.777592439
MAPKAPK5	chr12_112280031	4.19985163925
FAM46B	chr1_27339333	5.12268318246
ZNF34	chr8_146012730	5.04150553388
C12orf75	chr12_105724413	5.48201883804
FNDC3A	chr13_49550047	4.00714262991
RTN4RL2	chr11_57228009	5.35622863891
PDLIM3	chr4_186456712	6.10563725611
UBE2R2	chr9_33817181	2.63388320124
POLR3D	chr8_22102618	5.46856022226
EHBP1	chr2_62934031	5.70297754791
CBLN2	chr18_70211723	6.2350188242
GAL3ST4	chr7_99766373	5.74786235216
CDH13	chr16_82660398	7.38556031792
FLG2	chr1_152332482	6.96224728586
C1QC	chr1_22970117	7.90422472185
YAF2	chr12_42632154	4.53647563012
HINT2	chr9_35815042	3.74518586261
GMDS	chr6_2245868	4.46717116113
LHX6	chr9_124990707	5.55919103403
SCLY	chr2_238969564	5.05629968679
NAALADL1	chr11_64826009	6.96343601693
ZNF76	chr6_35227490	5.16982345536
CUL2	chr10_35379570	4.18483189458
IPO9	chr1_201798287	3.66712583494
YWHAE	chr17_1303556	3.66483818252
TMEM87A	chr15_42565782	4.38835178949
SH2D3C	chr9_130533648	4.22013075865
FBXL13	chr7_102715288	5.27838067435
DOCK1	chr10_128593977	5.30466292445
SCIN	chr7_12610202	6.35613930769
COL3A1	chr2_189839098	5.63266216116
LMNA	chr1_156095907	5.78570876592
SLC39A8	chr4_103266655	6.65842461693
BAIAP3	chr16_1384504	4.27227168324
ADK	chr10_75910942	4.23300508594
A2ML1	chr12_8997599	6.93251293789
CA2	chr8_86376130	5.4517054486
DDAH2	chr6_31697278	4.41158803952
TIGD6	chr5_149380730	5.79502938393
NT5E	chr6_86159301	7.25381096293
RHOG	chr11_3862213	4.50981671338
PI4KB	chr1_151300191	4.93804838625
RBM7	chr11_114271250	3.0213582225
GPSM3	chr6_32160692	5.45712516301
ARHGAP9	chr12_57873633	7.79092786438
PNLIP	chr10_118305427	7.00204267543
MMP15	chr16_58059281	4.39135614234
ZRANB3	chr2_136288300	3.62170020922
KLK10	chr19_51523282	7.51674962973
TTC39B	chr9_15250198	7.04663227347
DPP10	chr2_115919512	6.09699260954
ARHGAP5	chr14_32546494	3.71676068237
MCTP2	chr15_94899163	6.45221295424
COASY	chr17_40714091	3.91537383112
SLC1A3	chr5_36606456	5.97025375864
GAS7	chr17_9862766	7.15200524759
ALB	chr4_74269971	4.88480949809
C5orf47	chr5_173416161	6.11463209842
BRD3	chr9_136933141	2.68722027259
EXOC2	chr6_693141	4.36048874339
ID2	chr2_8822112	3.67277275642
GPM6A	chr4_176734265	7.07335491667
RHBDL1	chr16_725665	4.91380473758
AQP1	chr7_30960914	7.87753946285
TMCC3	chr12_95044338	5.01446834299
CADM3	chr1_159141413	7.06085654703
PIK3R3	chr1_46598380	4.09342098044
LRPPRC	chr2_44223144	4.95577660078
GNA13	chr17_63052920	3.93876385321
UPK1A	chr19_36157417	6.70114759348
ARHGAP42	chr11_100558406	6.11630529153
SEC31A	chr4_83812412	3.65545176529
PDP1	chr8_94929161	3.77198799886
TPSD1	chr16_1306272	6.319946732
C2orf69	chr2_200775978	5.67378788304
EXPH5	chr11_108408934	6.80615101655
DEFB130	chr8_12175825	2.31258796009
SEC31A	chr4_83812419	3.6438571951
TMC5	chr16_19429017	5.16166977672
PSME4	chr2_54197977	4.58165795735
GAK	chr4_926178	4.59625601569
PTGS2	chr1_186649559	6.45958145856
NANP	chr20_25604648	4.40218902738
SLC39A7	chr6_33168602	4.11665174104
GAK	chr4_926174	4.60426064128
ZNF830	chr17_33288548	3.67975910251
HIST1H3G	chr6_26271612	4.77845022005
GLS2	chr12_56882198	5.43002514281
EPB41L2	chr6_131321907	6.69543639045
SLC22A8	chr11_62783317	9.65002694429
ZMYM4	chr1_35734567	3.8745023614
STK25	chr2_242448987	6.25348959417
MOGAT2	chr11_75428933	8.71585249839
AKR1C1	chr10_5005453	6.08580802526
RNF152	chr18_59560304	5.76855342113
SLC5A5	chr19_17982781	3.2628212551
DDIT3	chr12_57914300	4.12907558471
RFX5	chr1_151319769	4.46586173181
FGF5	chr4_81187741	7.69050166133
OVCH1	chr12_29650619	8.15757030558
DNAH7	chr2_196933536	5.33749400539
GAPDHS	chr19_36024313	7.061591059
IFI35	chr17_41158741	6.20709018064
PLEKHG4	chr16_67313049	5.48667037607
SEPT2	chr2_242254601	3.48372411767
MAP1S	chr19_17830964	4.63503580164
PRKAR2A	chr3_48885270	5.04402569614
KCNJ11	chr11_17410206	5.68121940067
SMTNL2	chr17_4487833	6.29475239438
LYRM4	chr6_5261183	3.94058279065
INSC	chr11_15136483	7.55016979302
SLC17A4	chr6_25754926	6.20742572575
SLC36A4	chr11_92931141	4.8942666474
NOL3	chr16_67207755	5.40145387415
RSPO1	chr1_38100595	7.62364786944
POU2F3	chr11_120110902	7.23115200043
MAPRE3	chr2_27237621	7.78093229027
GCNT7	chr20_55100981	7.72938639026
ATF7IP2	chr16_10479911	6.03339512639
TRIO	chr5_14143828	4.08736395451
FRMD1	chr6_168476546	6.41107481803
ZFYVE1	chr14_73493920	4.7066289126
AGAP2	chr12_58135944	6.12991996913
SREK1	chr5_65440662	3.60785940918
CHL1	chr3_238278	5.86689337121
LYRM2	chr6_90348216	3.61066045314
MEOX1	chr17_41738931	7.17251921296
MOSPD3	chr7_100210113	3.70965813707
VPS39	chr15_42500524	6.00765462729
DPRX	chr19_54135309	7.53267188005
C7orf25	chr7_42951689	5.08213549835
CACNG6	chr19_54494402	4.07754355997
KCNE1	chr21_35883613	7.53089245368
KRTAP3-3	chr17_39150385	6.16471431892
GABRB1	chr4_47033294	6.39039976385
SEC23IP	chr10_121652084	4.0856662877
HIPK3	chr11_33278867	4.2541941972
SNRK	chr3_43328003	3.5291747869
DNA2	chr10_70231878	5.17090310337
CRTC3	chr15_91073117	5.01927186922
ST3GAL1	chr8_134584183	3.6955995626
NUP210	chr3_13461819	5.14186246397
DDX21	chr10_70715878	5.16423956844
TMIE	chr3_46742822	7.26952365533
OMG	chr17_29624380	5.22302635166
ZNF655	chr7_99156447	5.27338481399
NUDT22	chr11_63993745	5.15507014179
NFIA	chr1_61542945	2.53057941528
GSPT1	chr16_12010519	3.23662960797
KCNJ15	chr21_39601836	5.31636585947
ACAN	chr15_89346673	8.04353628341
SDAD1	chr4_76912115	5.17749082049
MT1G	chr16_56701977	6.17885036797
CRLS1	chr20_5986738	4.66383697746
INHBC	chr12_57828467	7.28262542329
C10orf54	chr10_73533337	4.48204790613
PZP	chr12_9360966	6.567782724
RAPGEF2	chr4_160188997	6.26003813505
HLA-B	chr6_31324989	5.25018756939
SENP8	chr15_72410630	3.64987257394
TYSND1	chr10_71904484	6.97005857786
MRPL12	chr17_79670399	4.19767719611
KRTAP19-3	chr21_31864275	5.76632092424
PPP1R1C	chr2_182818967	5.48325605762
