Gene	TSS	Coverage
PLCB4	chr20_9288446	16.2085398917
USP29	chr19_57631508	12.49675645
OTOA	chr16_21695749	14.4706681034
GGH	chr8_63951610	5.63820703566
ICA1L	chr2_203736195	9.71497891868
FAM134B	chr5_16617167	7.69922530987
SMYD3	chr1_246670644	4.31119750158
POU5F1	chr6_31138470	13.9634533078
APOF	chr12_56756583	8.90579484822
PEMT	chr17_17480779	14.6214259243
MMP23B	chr1_1567559	4.68766202228
OR2T5	chr1_248651889	14.1384284998
CD9	chr12_6309481	2.59402874949
ANGPTL5	chr11_101787253	14.8364569562
AGAP5	chr10_75457554	9.4535299277
WDR86	chr7_151107124	8.4494043984
SHISA6	chr17_11144739	3.66218692823
SLFN14	chr17_33885110	12.5616192065
DLG5	chr10_79686348	9.48105123536
LIMK1	chr7_73507485	12.0468969015
C19orf70	chr19_5680907	4.68092528786
MED13	chr17_60142643	5.28292396535
ACAD9	chr3_128598332	2.89958950144
EXT2	chr11_44117098	12.4835846858
KLK4	chr19_51413994	14.4476510402
LAT2	chr7_73624086	11.1527087621
TAAR1	chr6_132967142	16.4646698127
PPHLN1	chr12_42719946	4.54661382419
OGG1	chr3_9791627	2.412782426
PTPN7	chr1_202129119	12.9731903977
HLCS	chr21_38338956	5.05729483936
KRTAP12-3	chr21_46077848	10.951742212
CDH12	chr5_22853731	16.1939390726
PPM1N	chr19_46001730	8.84786035513
ADCY2	chr5_7396342	0.262067704354
DPP8	chr15_65809609	6.40655076945
GLB1L2	chr11_134201767	1.4377317334
FGF1	chr5_142023866	16.898293268
TMEM220	chr17_10633646	11.3093705629
CAPNS1	chr19_36631028	4.12282498223
LHCGR	chr2_48982880	6.9753057281
DCLK1	chr13_36429998	14.5364016448
MAGEL2	chr15_23892993	12.8446536116
LYNX1	chr8_143851246	9.6253093932
PIK3CA	chr3_178866310	4.02817830123
TRAPPC6B	chr14_39639634	4.10897916569
MLEC	chr12_121126112	11.4005073462
CDK19	chr6_111137088	5.10084656495
PRR14	chr16_30662240	4.65851428203
AP3S2	chr15_90437617	9.39386303401
NCOA7	chr6_126111908	5.12483144603
ZMAT4	chr8_40755343	10.735113847
MTUS1	chr8_17579730	15.0293592098
S100A13	chr1_153599744	9.08376270133
NRXN3	chr14_78636715	9.2988065673
ZNF180	chr19_45004575	5.51553639761
OR4A47	chr11_48510344	13.920722775
SLC2A9	chr4_10023114	12.731959845
SMARCA2	chr9_2158451	12.6206792368
TEPP	chr16_58010338	15.274167119
CCDC62	chr12_123259055	6.79077080678
KIRREL2	chr19_36347951	11.2317582921
BCAT1	chr12_25055322	11.8755577439
TRIM48	chr11_55029657	14.733326781
APOBEC3D	chr22_39417117	8.65272364615
RPL8	chr8_146017729	5.66870246141
TIAM2	chr6_155538096	14.5107289088
GTPBP10	chr7_89975978	4.60976741884
KCNA6	chr12_4918341	6.66193747028
SPINT2	chr19_38755097	7.50803132028
PLEKHO1	chr1_150122775	4.85551577756
TEKT4	chr2_95537177	15.4279872228
GLIS3	chr9_4300035	10.2042080293
CCL11	chr17_32612686	18.1824368542
ADNP	chr20_49547527	0.295065382554
FAM117B	chr2_203499900	5.24696947793
TMPRSS9	chr19_2389783	13.168010268
F2RL1	chr5_76114832	9.18847991829
ARMC9	chr2_232063259	11.2532375298
RPS15	chr19_1438362	4.01304233467
GABRB2	chr5_160975130	10.6832048463
ZNF438	chr10_31288446	11.1471260108
SLC26A7	chr8_92221721	13.4765299916
LIMS1	chr2_109150810	0.833657621837
SYT1	chr12_79439432	14.3220603239
DCAF7	chr17_61627795	2.14519916556
TRIOBP	chr22_38092994	6.24042745151
SLC11A2	chr12_51419924	5.66351253392
POTEF	chr2_130886795	12.8522462234
CUX2	chr12_111471827	0.648114203852
ANKRD13B	chr17_27920526	0.938747721368
KIAA1586	chr6_56911544	5.93125928256
CARD8	chr19_48753104	6.87222339303
PRKCE	chr2_45879042	7.40150395385
FZD2	chr17_42634811	11.06508721
TMEM150B	chr19_55836708	8.68350707801
PGA4	chr11_60989820	3.96011384575
CLCF1	chr11_67141206	8.02830924683
ARHGEF3	chr3_57113336	4.6223779701
SBK1	chr16_28303839	1.85039512211
LILRB3	chr19_54746711	10.6048883988
LCA5	chr6_80247147	7.89830948325
N4BP3	chr5_177540555	9.08000340613
EIF4E3	chr3_71803534	5.49106015547
LRRTM4	chr2_77749502	14.3308061796
PLEKHH1	chr14_68000007	9.13983030802
ZNF608	chr5_124080805	12.3098542609
PENK	chr8_57358593	10.1829014035
ARHGAP24	chr4_86851425	13.5480572942
PLLP	chr16_57318584	8.27865229141
EIF4G1	chr3_184032951	5.52165432936
RAB43	chr3_128840993	2.04498137188
SUPV3L1	chr10_70939959	6.61473656976
MOB2	chr11_1508009	9.99117780718
RIF1	chr2_152266396	4.59109829319
ZNF558	chr19_8932739	13.1513401676
PSD2	chr5_139175405	8.92974458343
SAP30	chr4_174292092	1.82946184739
ROGDI	chr16_4852951	6.23514188974
IMP4	chr2_131100488	2.69253674457
C1orf186	chr1_206288647	5.97286211085
CSNK1D	chr17_80231594	5.32561426002
RIF1	chr2_152266399	4.5213247629
TGFBR1	chr9_101867370	2.98932411669
RIN2	chr20_19867164	9.39630680823
SCOC	chr4_141294663	4.081017106
PLXNA1	chr3_126707436	14.4373909697
ARHGEF2	chr1_155948336	3.63134142129
NDUFB6	chr9_32573182	3.54186326355
CES2	chr16_66968346	5.29514888888
B3GNT5	chr3_182971031	6.86087461749
FAM186B	chr12_49999410	14.8802590265
GHR	chr5_42548314	17.4595232856
USP44	chr12_95945266	11.5072899561
WRNIP1	chr6_2765665	1.87930383685
C19orf66	chr19_10196794	3.20703758341
DLGAP5	chr14_55658396	5.85225537327
ANGPTL1	chr1_178840215	11.1229177165
C1QTNF8	chr16_1146244	13.9458633661
TPST2	chr22_26986089	4.2527459977
LIMA1	chr12_50616488	13.0914136117
FCRL5	chr1_157522310	18.2345679995
MS4A4A	chr11_60048013	14.9178482147
C3orf36	chr3_133648656	14.4355803091
KIAA1143	chr3_44803173	3.86316386501
TCTN2	chr12_124155659	5.81814354021
FKBP2	chr11_64009587	5.05304849136
KCNIP2	chr10_103599611	10.8608528711
KIF26B	chr1_245318286	12.2775514221
UHRF2	chr9_6413150	3.68646480919
OR8B12	chr11_124413550	13.5844154478
MAPK7	chr17_19281773	4.32609216083
PAX7	chr1_18957499	13.7413761415
RPL15	chr3_23958294	7.61744818781
LYZL6	chr17_34270714	16.9338168856
SPHK1	chr17_74380689	3.65861754525
CDC25B	chr20_3767418	1.04721106687
ABL2	chr1_179112224	14.3587407507
RNF133	chr7_122339208	13.0488801903
RUNX1	chr21_36421595	7.48095267582
RAB27A	chr15_55562484	14.6193537382
PYGM	chr11_64528187	12.0283170698
C1orf94	chr1_34632483	8.08722703423
TRIM60	chr4_165953150	10.7506578223
RRP1	chr21_45209417	4.31356524032
RPIA	chr2_88991175	2.39454848826
OR2T4	chr1_248524882	15.9110286764
GSTP1	chr11_67351065	5.64209768347
TFEB	chr6_41702798	5.24002382457
HORMAD1	chr1_150693364	9.90234711308
RASGRF1	chr15_79298002	10.0383336666
FDPS	chr1_155278704	6.75141016462
SIVA1	chr14_105219469	1.06063818086
GRM4	chr6_34078540	13.5233545525
OR13C4	chr9_107289490	16.3211592772
PTPN3	chr9_112260593	3.40932470997
MYO6	chr6_76458908	5.61008455979
GRAMD4	chr22_47022657	11.0435134854
TLE6	chr19_2977535	3.32814059831
PDE4A	chr19_10543110	8.79084635364
GABBR1	chr6_29600962	10.6926393585
FDFT1	chr8_11660119	3.86049253849
NOP10	chr15_34635362	9.53649648316
TBL3	chr16_2022063	1.73149476375
LIM2	chr19_51891210	11.6135248037
MAP4	chr3_48130769	6.07018161238
HMGN1	chr21_40721047	2.40230402292
BRMS1L	chr14_36295596	5.62403707943
UCHL5	chr1_193028523	3.80678580911
PTPRC	chr1_198608097	9.68437068972
GTF2IRD2B	chr7_74508346	3.43241510197
SUV420H1	chr11_67980784	2.03360256252
EPHA8	chr1_22890003	2.1358859993
FAM118A	chr22_45705784	2.60585339302
ZNF548	chr19_57901217	7.04835593332
ARGFX	chr3_121286777	12.0920608642
DNAJC5G	chr2_27498288	12.4878287817
FYCO1	chr3_46037316	4.88368887139
STX4	chr16_31044415	5.86560797497
STARD13	chr13_33859901	11.8588125231
PHB	chr17_47492220	8.00087272598
PLEC	chr8_145018126	9.20157508869
TMEM63C	chr14_77648101	12.6159246995
ADORA2A	chr22_24823529	10.2179626062
MLXIP	chr12_122516633	3.27380699507
OTUD6B	chr8_92082423	3.78196493275
BICD1	chr12_32260184	7.84176956416
SLC27A4	chr9_131102838	4.9932111206
NADK	chr1_1711508	8.7061229258
CISD2	chr4_103790134	4.40623869522
HTR3D	chr3_183749529	14.0618130254
SH2D6	chr2_85661917	12.4445571804
LY6H	chr8_144241457	7.76951869171
DTX4	chr11_58939811	4.71594202599
B4GALNT2	chr17_47210130	10.090645659
TMEM139	chr7_142981991	9.40104384176
CALM1	chr14_90863326	4.1558028754
NFYC	chr1_41157679	6.20068003331
COLEC11	chr2_3642421	16.8530901872
UACA	chr15_70994620	14.1322590694
MCC	chr5_112630612	15.2534783329
VAMP4	chr1_171711379	6.99124112917
EHMT1	chr9_140513443	1.66643228094
ACAP2	chr3_195163817	1.3347710513
THTPA	chr14_24025190	6.20803957509
SLC11A2	chr12_51422058	11.920977647
CXCR5	chr11_118754474	11.5629574659
LIME1	chr20_62367811	8.741170549
SLC7A8	chr14_23624667	9.55144623849
AGER	chr6_32152099	9.99552293013
KLF1	chr19_12998017	11.4998756313
PHF21A	chr11_46142985	3.97878762233
WISP1	chr8_134203281	12.1802041982
TM9SF3	chr10_98346809	2.30622035191
ERGIC3	chr20_34129777	3.89365718896
JOSD1	chr22_39096459	5.29084922116
MFGE8	chr15_89455993	14.0679565762
DEFB107A	chr8_7353367	15.9788102685
RNF25	chr2_219536781	5.94924692058
CYP4A22	chr1_47603096	11.1225221874
SPTB	chr14_65289866	8.60599755602
TNNC1	chr3_52488057	8.12888776713
SLC22A10	chr11_63057429	19.2399079495
BCAR1	chr16_75301951	14.2960330047
CARHSP1	chr16_8961285	9.21403405774
IFT74	chr9_26947309	6.13610833037
LILRB5	chr19_54761171	11.503427168
ZNF331	chr19_54041332	5.75485077468
PHOX2B	chr4_41750987	13.327213839
TSPAN11	chr12_31079837	11.5435615444
NOS1	chr12_117799607	8.15622011894
MLKL	chr16_74734789	7.76797049104
B3GNT7	chr2_232260334	6.2352375717
TSPAN4	chr11_844445	7.70022136675
SPATA17	chr1_217804665	15.2641751894
PLAU	chr10_75670861	6.07663020463
RAB17	chr2_238499769	12.4219709781
C17orf78	chr17_35732984	13.9134548209
CDK2AP1	chr12_123752801	11.952371039
AKAP5	chr14_64932216	5.77881359738
MAG	chr19_35782988	15.4258507762
PRICKLE1	chr12_42877797	8.3223237852
ZFP36	chr19_39897486	0.669914517424
LONP2	chr16_48278077	10.5236392201
EIF3J	chr15_44829265	2.89538934903
C9orf84	chr9_114545779	14.3437902557
FAM118B	chr11_126081618	3.69856488417
WBP4	chr13_41635696	4.53655883756
PRICKLE1	chr12_42983572	3.245776153
OR1L4	chr9_125486268	16.5595110674
FUK	chr16_70488497	9.78574704298
SERINC4	chr15_44092295	6.02554444616
HUS1B	chr6_656964	11.8368961223
C15orf41	chr15_36887069	16.6383774314
GRM8	chr7_126892428	12.3708308137
CCDC142	chr2_74710357	6.71461248371
SLC25A27	chr6_46620651	6.84940006615
GNA15	chr19_3136029	5.12815872956
ATP6V0A2	chr12_124196864	2.31175176401
SLC24A5	chr15_48413168	13.5070975011
ZNF697	chr1_120190390	8.70113646083
CDCP1	chr3_45187914	11.1233694468
NSD1	chr5_176560832	3.17317710533
DCUN1D4	chr4_52709744	3.98110183333
FSIP2	chr2_186603354	11.7603285307
VILL	chr3_38035077	11.0435283727
MTPAP	chr10_30638267	1.2569042872
OR5L1	chr11_55578942	13.5658738641
PNMA1	chr14_74181128	6.03769337062
SMURF2	chr17_62658386	7.06524376781
GPR20	chr8_142377365	9.33957441753
OLR1	chr12_10324790	15.1108523808
ITPKA	chr15_41786055	4.26167332058
SLC34A1	chr5_176811431	11.3491109082
KDM3A	chr2_86668583	3.41976998915
ZNF513	chr2_27603311	3.31855454337
CCDC68	chr18_52626739	9.45357397779
SLC26A6	chr3_48672926	6.63164692731
PARP16	chr15_65579018	6.27602082536
RBL2	chr16_53468350	3.94681320905
HAPLN4	chr19_19373596	11.5460456076
PAXIP1	chr7_154794682	3.26903083361
VPS13D	chr1_12290095	4.12203550925
GC	chr4_72671237	13.050411729
ARHGEF3	chr3_56809745	12.472298694
CHST2	chr3_142838617	5.19911960028
CHD7	chr8_61591323	0.209647970072
TRIM13	chr13_50571142	0.0174759093599
MAPRE2	chr18_32621323	4.06553922508
TRPV1	chr17_3500336	14.3048062388
DEPDC7	chr11_33037409	8.15797646182
TFR2	chr7_100239173	10.3585937686
CLEC12A	chr12_10124007	12.703877023
ING1	chr13_111367783	1.39648094705
PDP1	chr8_94929278	5.72367680849
ZNF354C	chr5_178487606	9.47307714665
IPO11	chr5_61714710	15.5681925497
RAC1	chr7_6414125	4.414613885
ARL6IP4	chr12_123464606	7.44976101999
GNPTAB	chr12_102224645	1.88478470065
OR7G1	chr19_9226439	14.2949349648
HYOU1	chr11_118927957	1.61923939409
PLXNC1	chr12_94542498	3.49723627319
TEF	chr22_41777932	3.98226013707
OCLN	chr5_68800003	14.184980519
MEIS2	chr15_37393500	6.06867958019
LILRA3	chr19_54804265	12.3984144005
PRKDC	chr8_48872743	5.0113526401
CTHRC1	chr8_104384660	8.33711603583
SIPA1L3	chr19_38397860	3.69521997111
CCNY	chr10_35535908	12.3220857559
KIF14	chr1_200589862	4.20591331677
DUSP10	chr1_221910242	14.0020915506
RARA	chr17_38465422	11.19715438
MEIS1	chr2_66662531	10.9396631983
HAGHL	chr16_776935	8.70427097454
LINGO3	chr19_2308156	2.58300309262
RSPO4	chr20_982907	12.9505735388
RC3H1	chr1_173962210	11.5923449784
SARM1	chr17_26698682	8.26669096079
CNOT8	chr5_154237808	3.1975260789
BRIX1	chr5_34915819	4.74949845239
MFSD6L	chr17_8702667	9.05745751905
NCOA4	chr10_51576284	9.20535311515
ZNF488	chr10_48355088	13.4975746265
TOX3	chr16_52580806	8.6863267455
PSMD5	chr9_123605299	6.67387677281
CASP7	chr10_115438920	3.17483667108
PDE1B	chr12_54955227	10.4428393078
PPP1R1A	chr12_54982443	8.53195410724
HSD3B1	chr1_120049825	16.3481144214
ACAT2	chr6_160183510	1.95737614206
APC	chr5_112043201	3.40411268078
TSKU	chr11_76494284	7.0969782182
SLC16A14	chr2_230933715	11.7499395185
TTC24	chr1_156549518	15.4542505254
ELMO3	chr16_67233027	8.87486801725
OR8B3	chr11_124267247	14.0859497734
MYL7	chr7_44180916	12.712128714
DACT3	chr19_47164395	3.72201039581
TDRD7	chr9_100174301	3.50177967955
FAM71E2	chr19_55874620	14.0427758636
EDIL3	chr5_83680685	13.5765549883
RHOH	chr4_40194586	14.1205640873
SPATA22	chr17_3375126	12.4833536663
TINAG	chr6_54173202	11.9567763642
ZNF205	chr16_3162579	11.5467238535
AFTPH	chr2_64751438	3.54876311827
NCAPD2	chr12_6603297	3.36413103449
PITRM1	chr10_3215033	5.34710957935
MORN4	chr10_99393913	12.8417406144
RNF141	chr11_10562774	4.73210474549
OR6M1	chr11_123677057	17.4032410985
LRTM1	chr3_55001115	12.8042341632
OR8A1	chr11_124439964	16.3973304194
ST6GAL1	chr3_186739664	8.78205974288
GPC1	chr2_241375114	5.98682173219
WDR41	chr5_76788332	4.59304422022
GOLGA6L9	chr15_82722184	11.5736033241
SUV39H2	chr10_14920898	5.19937066202
C3orf17	chr3_112738555	8.10643282185
BLVRB	chr19_40971725	4.92242977919
ZFAT	chr8_135708801	13.4946687024
SLC30A2	chr1_26372629	12.3706752986
EPHA1	chr7_143105985	6.53806166721
ANKRD34A	chr1_145470507	2.89811336649
CCR5	chr3_46411632	19.2491144206
VRK2	chr2_58134785	15.8351182967
MAMSTR	chr19_49220278	7.55411842738
COL15A1	chr9_101705994	12.153026022
MCCD1	chr6_31496738	7.79275237612
NOL12	chr22_38082343	3.41951050473
ZNF286B	chr17_18585572	4.01288769894
GRHL2	chr8_102504667	11.685257054
GOLPH3L	chr1_150669672	6.51261430671
TMEM69	chr1_46153846	3.78704162885
GFI1	chr1_92952433	8.47547327948
ZNF511	chr10_135122392	3.71409464333
HAS1	chr19_52227245	5.57591252044
TLE4	chr9_82186687	3.09964441147
HUS1	chr7_48019222	4.74380293163
CBS	chr21_44496472	6.83677930078
FBXO38	chr5_147763497	4.69146506598
GALE	chr1_24127034	5.18017540799
SETBP1	chr18_42260137	2.4547979058
ZNF565	chr19_36705986	4.03454561989
EIF2B4	chr2_27592919	6.05935649107
ATP5C1	chr10_7830092	6.02366113282
C5orf34	chr5_43515273	4.65634804562
SFTPC	chr8_22019183	15.5233281098
DNAH17	chr17_76573476	14.4648948439
AMZ2	chr17_66244144	4.40104920322
PI15	chr8_75736771	16.1923656497
NIPAL4	chr5_156887026	11.4933298503
DMPK	chr19_46285815	6.49576050948
TMC4	chr19_54676944	10.6048883988
CCNO	chr5_54528819	12.3653472269
NKAIN2	chr6_124604150	15.7480345048
PSMB4	chr1_151372040	2.94876703332
SST	chr3_187388201	11.0380674111
DFNA5	chr7_24797083	10.5928558067
CRYAA	chr21_44589117	14.3868827428
EIF2AK2	chr2_37374965	14.9334954452
THY1	chr11_119294838	17.1739682639
FAM19A3	chr1_113263188	12.1102747495
PPARG	chr3_12330435	14.9691714388
RCN3	chr19_50030874	12.186742817
SRBD1	chr2_45838433	4.89328265471
C1QL2	chr2_119916471	11.9860012923
PRPF19	chr11_60674061	7.92220824357
KCNG2	chr18_77623667	8.29285596258
PAPOLA	chr14_96968712	4.6513163601
TRPA1	chr8_72987819	9.08763937767
GSTZ1	chr14_77787705	1.87426237633
UQCRC1	chr3_48647098	5.06025029118
CPA5	chr7_129984629	13.6009079894
SLC35A4	chr5_139944149	5.64548756116
KIR2DL1	chr19_55281264	4.70721849743
KBTBD4	chr11_47600521	5.96287638333
HIST1H2AE	chr6_26217147	5.32351669575
MTO1	chr6_74171453	3.23618443492
MUC17	chr7_100663363	14.4671982067
CCDC8	chr19_46916919	11.5353909977
WNT7B	chr22_46373008	10.7067353922
MYL2	chr12_111358404	13.6151448451
UTP3	chr4_71554195	7.00976761742
CTNNA3	chr10_69425443	11.3974227436
SHH	chr7_155601766	12.0076051655
GLRA3	chr4_175750466	10.8515244149
LSP1	chr11_1874199	7.06504181622
HPCAL1	chr2_10508803	13.5093352969
ANKRD34C	chr15_79575145	12.2976255822
OR2A2	chr7_143806675	15.0763446781
CEP152	chr15_49103343	7.50723570341
HIST1H3F	chr6_26250835	11.0764054731
OR6V1	chr7_142749437	14.5986853184
LSM5	chr7_32530475	7.357806766
NKX3-1	chr8_23540434	10.2189283872
DCAF5	chr14_69619914	3.37474901745
KLHL6	chr3_183273499	6.1287655078
TTYH3	chr7_2671602	0.468216624167
CXCL10	chr4_76944689	11.5612066839
TM4SF5	chr17_4675186	11.1329054865
SSBP4	chr19_18530145	6.40694841664
TMBIM4	chr12_66563852	2.99421976655
CCS	chr11_66360689	3.91753197645
BAG1	chr9_33264759	3.87486761478
NUDT5	chr10_12238143	7.91007083538
TMEM168	chr7_112430478	4.96113104401
ANXA8	chr10_47174143	11.8732324721
TMEM104	chr17_72772621	4.50099192641
PCDHB13	chr5_140593490	16.1417688615
LHFP	chr13_40177356	5.15676681415
SERPINB6	chr6_2972399	8.22456553884
SYK	chr9_93589701	7.93594378597
RNF38	chr9_36401195	3.24448933553
SIRPB1	chr20_1600689	14.2343251258
CRISPLD1	chr8_75896707	9.154294412
RHEBL1	chr12_49463808	3.86418560303
RBM45	chr2_178977150	4.51434740987
OR10H2	chr19_15838833	11.5488986754
PROKR1	chr2_68872953	11.2259677925
OR5V1	chr6_29324054	19.0897236094
C4orf19	chr4_37585854	9.65675080471
TBC1D14	chr4_6911494	2.43429043766
GMPR2	chr14_24701627	1.7798034647
TPD52	chr8_81083435	11.7003385587
SQSTM1	chr5_179247841	3.73420053499
TEKT5	chr16_10788802	15.0277365477
NGB	chr14_77737655	10.5795129798
CTNNBL1	chr20_36322356	3.77050896159
SLC47A2	chr17_19620043	16.7274804613
TRIM58	chr1_248020500	8.08969522806
COL10A1	chr6_116447296	14.9824319977
TRANK1	chr3_36986548	10.4877483355
ZNF843	chr16_31454348	6.99517362789
SLC41A3	chr3_125775618	16.3065962518
MAN1A1	chr6_119670931	6.07160795078
METAP1D	chr2_172864803	6.58313258301
TMF1	chr3_69101484	3.83844526624
HOXB3	chr17_46651810	9.40253740096
CPM	chr12_69326979	8.06028588264
AGA	chr4_178363657	5.0672316651
NUMBL	chr19_41196027	7.5754276472
NAF1	chr4_164088073	5.22430218842
UBE2L6	chr11_57335803	6.24581239203
DPY30	chr2_32264844	7.39452864812
PXDNL	chr8_52722005	15.1454987017
GAS7	chr17_10101868	9.88636074055
CYC1	chr8_145149937	2.36778328836
NUP88	chr17_5323059	3.51127673657
DHRS4L2	chr14_24439223	12.0899000292
CCL21	chr9_34710164	11.5747424155
C3orf35	chr3_37452628	12.7477109673
FOXB2	chr9_79634570	11.6903925278
PAX5	chr9_37034476	10.2997400202
SLC25A36	chr3_140660661	4.8302744029
RPS18	chr6_33239851	2.15484086556
GIPR	chr19_46171501	11.1747442906
STRBP	chr9_126030843	1.77381040521
ERBB2IP	chr5_65222381	3.71208942936
CPEB1	chr15_83316356	8.71298783374
GLO1	chr6_38670952	5.1086663514
TFAP2D	chr6_50681256	13.1088161307
SLC31A1	chr9_115983807	3.54138370333
TAS2R41	chr7_143174965	16.9834438993
RNF149	chr2_101925178	3.23162394724
OR2T1	chr1_248569295	17.3163969439
ATF7IP	chr12_14537997	10.8950468509
FGF8	chr10_103540126	7.67638776477
OR5D14	chr11_55563031	14.8752663453
TSNAX	chr1_231664398	4.4755862638
RSBN1L	chr7_77325742	6.12554079737
C3orf18	chr3_50605223	6.14433740869
TRAF5	chr1_211500147	6.40708733824
KIF1A	chr2_241737229	18.8027328358
PIGN	chr18_59854289	5.92381906654
ZNF708	chr19_21512212	6.47089975302
WDR73	chr15_85197574	4.27611580032
RNF130	chr5_179499118	3.89987084755
FYTTD1	chr3_197476423	7.17289190976
MBLAC2	chr5_89770585	4.53091122065
HYAL2	chr3_50360281	8.0688568844
TCF25	chr16_89939993	1.28713047505
CRISP1	chr6_49834218	13.451482142
NDUFA9	chr12_4758263	6.68404566984
ABLIM2	chr4_8073743	14.6756574725
PLEKHA1	chr10_124145584	15.8027584584
NR3C1	chr5_142783254	5.89351870364
C2orf73	chr2_54558070	6.93493350403
SEMA3E	chr7_83278479	11.3920292418
ITGA11	chr15_68724492	9.37744693053
LMAN1L	chr15_75105193	11.5198392951
POLDIP3	chr22_43010968	3.47959969035
SH3GLB2	chr9_131790632	0.870908916384
ADAMTS2	chr5_178772431	8.10603292149
VEPH1	chr3_157213295	16.3491982959
BZRAP1	chr17_56406152	6.53161508444
TBX2	chr17_59477256	9.11620410788
RUNX2	chr6_45296053	13.7127642507
FAHD1	chr16_1877224	3.26577294244
SDPR	chr2_192712006	11.2518510311
CBR4	chr4_169931468	4.12822310183
CTLA4	chr2_204732510	16.860773595
NFAT5	chr16_69599868	2.38529799345
OR2H1	chr6_29426229	17.3305726007
CCDC110	chr4_186392913	9.76372604166
METTL3	chr14_21979517	4.62554314694
DEFA5	chr8_6914261	15.5639358951
HSPA1L	chr6_31782835	5.66143038804
SKAP1	chr17_46507594	11.2737953173
SCNN1G	chr16_23194039	4.9151120431
PBX3	chr9_128510477	7.23302296613
PDHB	chr3_58419579	7.32023646449
CRIP2	chr14_105939274	11.9180376923
PRKAG3	chr2_219696512	12.7579867078
LGR6	chr1_202183282	14.1907111086
PTPRE	chr10_129705324	5.63542437229
CTF1	chr16_30907927	8.16775971869
NEDD9	chr6_11382581	12.3755769987
UIMC1	chr5_176433443	5.88720229315
TMEM176B	chr7_150497621	9.61666352022
ACTL6B	chr7_100254084	7.61878259888
NAALAD2	chr11_89867817	10.9896707709
PLXNB1	chr3_48471460	8.36194884126
PPP1R12B	chr1_202509241	13.7880061711
ENPP4	chr6_46097700	5.13181350522
CBFB	chr16_67063049	0.0318984872824
NFYC	chr1_41157241	5.750453561
LIG1	chr19_48673860	5.29889266274
NFIC	chr19_3366564	3.84095647127
TDP2	chr6_24667115	5.2671019033
KRTAP1-1	chr17_39197713	16.1653915815
ACER2	chr9_19408924	10.0555624985
GNG13	chr16_850733	13.4561256894
OR1J2	chr9_125273080	13.9657212188
LSM6	chr4_147096834	8.01591083736
OR6Y1	chr1_158517895	16.7256777114
SYNPO2L	chr10_75415863	8.19235666718
MYEOV2	chr2_241075747	7.47723423907
LHFPL3	chr7_103969103	8.9411161633
LMNB1	chr5_126112844	4.6822660805
PTPRO	chr12_15475190	15.03151895
TIGIT	chr3_114012832	14.7218312396
GMCL1	chr2_70056817	5.11106720022
ZNF23	chr16_71496126	9.19863354191
ANG	chr14_21156931	14.7028784226
C16orf93	chr16_30773565	4.05590396756
IL17B	chr5_148758838	10.0915446391
LARP1	chr5_154092461	15.4185332783
OR51E1	chr11_4665155	19.0553865159
KRT80	chr12_52585784	11.4388279063
FAM114A1	chr4_38869353	4.63274462615
TMEM132C	chr12_128751947	7.4983297391
KLK15	chr19_51334779	12.991521019
INO80D	chr2_206950906	6.96808079922
TIMD4	chr5_156390266	14.5110319727
FABP6	chr5_159656436	14.3355752538
PPARG	chr3_12329348	3.16035524815
GFAP	chr17_42992920	13.0205398742
SHMT2	chr12_57624110	7.29841941555
CUEDC2	chr10_104192423	7.63340285895
RHOU	chr1_228780393	166.769209568
OR10Z1	chr1_158576228	13.6491817744
PPM1A	chr14_60715965	1.83866840384
TNFRSF21	chr6_47277683	8.74381133542
CYP39A1	chr6_46620567	11.1376602008
METTL7B	chr12_56075329	8.05209865395
TNFRSF13C	chr22_42322821	9.67428743478
NEK10	chr3_27410951	9.03288223646
GLIPR1	chr12_75874512	7.77443890539
TBC1D24	chr16_2525146	3.987786203
SLC13A5	chr17_6616740	12.3659553559
OCIAD1	chr4_48833059	2.27784728514
PAIP1	chr5_43557195	4.77592193803
MC4R	chr18_58040001	16.1555515253
AMMECR1L	chr2_128643514	4.95350672875
ATP6V1B2	chr8_20054703	6.87157175085
AVP	chr20_3065370	12.8026370835
RTP1	chr3_186915273	14.14595252
DTWD2	chr5_118323915	8.04266467496
LAMB1	chr7_107643804	10.910068581
UTRN	chr6_144612872	13.9187349968
GNAI2	chr3_50264119	3.56071415291
ZYG11A	chr1_53308182	4.88481576671
NEU4	chr2_242752026	14.0248485392
HOOK1	chr1_60280532	3.93744113139
UCMA	chr10_13276328	15.0196551415
GNS	chr12_65153226	5.5412281794
UBB	chr17_16284778	5.61107003038
ADD3	chr10_111767710	1.17851080029
FAM169A	chr5_74162663	11.8167140735
DNAH1	chr3_52350334	14.455436561
DYRK1A	chr21_38791206	12.0337043542
TRAF1	chr9_123691451	6.35724582418
PHF13	chr1_6673755	3.78667215089
RAB26	chr16_2198650	4.81007908309
STAMBPL1	chr10_90639943	7.41417994509
GJA5	chr1_147232714	18.1639193039
CD46	chr1_207925382	5.77954238883
HNRNPH1	chr5_179050722	3.15907346281
ATP5SL	chr19_41945481	9.09903686457
GUK1	chr1_228327928	3.16007848019
IDI2	chr10_1071799	14.6229227827
SLFN11	chr17_33700720	7.54195205828
GRSF1	chr4_71705627	4.94098193603
MMD2	chr7_4998844	7.2735972465
KCNH2	chr7_150675402	3.81915899978
TPT1	chr13_45915419	2.42045076893
