Gene	TSS	Coverage
GADD45A	chr1_68150859	4.12124361164
TIMM22	chr17_900356	5.16725348816
LARS2	chr3_45430074	4.47675081966
CEP57	chr11_95523624	4.36155383009
TGFB1	chr19_41859838	5.33001000292
IDE	chr10_94257518	8.00397860283
CCDC78	chr16_776473	5.73040185099
KEAP1	chr19_10614054	4.25045924465
SEL1L2	chr20_13975979	4.52276282388
TRPC1	chr3_142443265	6.45347895529
NFIB	chr9_14398982	8.03555871444
PRDM4	chr12_108154914	4.56758096824
CDH6	chr5_31193761	7.47668614563
CAMKK2	chr12_121736111	6.4785380725
MRPL45	chr17_36452988	3.35524668741
FNDC3B	chr3_171758343	4.15067088862
CLEC4F	chr2_71047732	8.42692309207
PAG1	chr8_82024303	5.09614587761
FGF5	chr4_81189418	8.23754922715
FANK1	chr10_127585107	43.9562738343
CCR7	chr17_38717265	6.18556750694
PCDHB14	chr5_140601897	7.2270888527
HLA-DQA1	chr6_32605182	8.05258701983
EPYC	chr12_91398803	9.26042936396
NHLRC1	chr6_18122851	6.10938792925
JAK2	chr9_4985244	4.39591928283
HPGD	chr4_175444049	6.89591849925
ADAM30	chr1_120439147	7.62668797776
GPR75	chr2_54087170	4.35711338842
FAR2	chr12_29376555	9.43146240718
FGFBP3	chr10_93669258	5.16230728269
PDE4D	chr5_59189621	6.16990582313
GPD2	chr2_157291964	3.71583577988
CHUK	chr10_101989344	4.7074690402
CPNE4	chr3_131756648	7.38630879983
SRPK2	chr7_104909524	5.41766809438
LCTL	chr15_66858317	5.99928557716
PNLIPRP1	chr10_118350470	7.62222645595
PLA2G3	chr22_31536593	7.41257405705
ZNF268	chr12_133757994	4.27408805983
PITPNM2	chr12_123595036	7.47956991422
NACA	chr12_57119326	3.1082666891
CHGB	chr20_5891973	6.80680072342
NOTCH2NL	chr1_145209112	8.71879129066
FKBP6	chr7_72742234	4.23134374
MDH1B	chr2_207630273	5.41471574597
HLCS	chr21_38362545	5.10616416415
WNT3A	chr1_228194722	5.13170875197
TMEM37	chr2_120189445	6.46430868166
NDUFC1	chr4_140222388	3.61390713412
MRO	chr18_48346434	7.02497524009
IDH3A	chr15_78441718	4.52865012229
ZNF732	chr4_289944	7.32023269719
DDX4	chr5_55062712	8.57953215753
LRRC32	chr11_76381044	6.37465660965
MX1	chr21_42803976	7.83390606065
SPRR2B	chr1_153044084	7.51095394816
TAS2R39	chr7_142880511	7.79766587655
ISOC2	chr19_55973049	3.1597821566
MS4A10	chr11_60552820	6.5397453526
DEFB106A	chr8_7682693	7.9507566192
LINGO1	chr15_78013093	7.58057803087
RBM47	chr4_40517990	6.63218709078
KRTAP9-3	chr17_39388714	4.92678224506
TAS2R43	chr12_11244912	8.50203339379
SH3TC2	chr5_148442737	8.4626120479
STAT5A	chr17_40440073	5.03063517917
DACH1	chr13_72441330	4.08575518932
DDR1	chr6_30852756	3.95280611085
NOSTRIN	chr2_169643048	8.87837771159
ZNF45	chr19_44439411	5.42064926185
PRDX2	chr19_12912724	5.16532155016
IMPG2	chr3_101039419	8.30436635482
PLAUR	chr19_44174498	5.21576237888
KIAA0226	chr3_197476570	5.09663991137
EIF2A	chr3_150264573	4.46598275139
SLC30A1	chr1_211752099	5.34757079976
MDP1	chr14_24685276	6.33906712303
ORAI3	chr16_30960404	4.61167825655
VWC2L	chr2_215276460	5.56189973984
NUP214	chr9_134000947	4.41640313596
SLC35B1	chr17_47785313	5.19741129001
C4orf19	chr4_37455551	5.73686725938
RFXANK	chr19_19303007	2.73275811992
HSD17B7	chr1_162760491	4.3270349451
FBXW2	chr9_123555740	5.17954182988
CCDC144A	chr17_16593638	6.46160711753
TRAT1	chr3_108541630	8.34000315924
ATP2C1	chr3_130612834	3.43185193311
NFKBIA	chr14_35873960	2.6908774455
KBTBD4	chr11_47600567	5.4869992907
KLHL36	chr16_84682116	6.26295114136
MURC	chr9_103340360	8.43642876271
COL6A6	chr3_130279177	8.43592370421
DYNLL2	chr17_56160779	4.3792869391
DTX1	chr12_113495661	7.94974801801
TRIM66	chr11_8680383	8.14088810958
CCDC38	chr12_96336428	5.01845263712
TBCK	chr4_107237861	4.15036681223
MDK	chr11_46402333	4.06169110842
NIPSNAP1	chr22_29977326	4.36202539731
ESYT2	chr7_158622319	4.13420639411
ZCCHC7	chr9_37120594	5.15225719071
ZMYM2	chr13_20532973	2.92650925282
GPR157	chr1_9189229	4.26423614341
MITF	chr3_69812961	6.85414376091
PDSS1	chr10_26986594	4.99991635439
MARCKSL1	chr1_32801840	5.04610238424
IRF1	chr5_131826465	4.59508378264
KLHL3	chr5_137071779	7.52726848754
SERPINB12	chr18_61223392	8.50253767502
ARID3A	chr19_926036	3.81210285119
MORN1	chr1_2323190	3.26961262671
RCHY1	chr4_76434506	7.35277229139
PRAMEF22	chr1_13035542	8.18774332713
UGP2	chr2_64068097	3.74775192813
RPS27L	chr15_63449741	5.86260283039
MYLK4	chr6_2751154	6.48521531275
SLC4A1AP	chr2_27886337	5.44312162892
ADAMTS14	chr10_72432558	6.81675420269
SPATA22	chr17_3375067	7.64407422147
KIAA1217	chr10_24497719	3.87164961652
KCNK1	chr1_233749749	4.52050700346
OR5L2	chr11_55594694	7.87789950375
NIPSNAP1	chr22_29977085	4.52803190538
NR1H3	chr11_47270448	5.48408455004
CDRT4	chr17_15370925	7.06215000593
THUMPD1	chr16_20753286	4.25119738438
ZNF22	chr10_45496272	5.34283429759
NR1H4	chr12_100897137	7.87039915395
COMMD6	chr13_76123575	4.64352731519
DLGAP4	chr20_35090185	2.89740978939
AMY1A	chr1_104198140	6.39013041689
GPR158	chr10_25464289	5.10970289303
RFFL	chr17_33416348	4.17528890592
CTU1	chr19_51611647	4.35700809778
TMEM56	chr1_95558072	7.42772976151
NUP133	chr1_229644088	4.74197521919
GPR151	chr5_145895676	8.24387030556
MOCS3	chr20_49575350	5.24916304066
DHTKD1	chr10_12110915	3.72003390558
EXD2	chr14_69658482	5.23472514024
MTTP	chr4_100485234	4.00495090476
FNDC3B	chr3_171757417	4.25319418521
PNPLA6	chr19_7599037	4.62878552874
C10orf113	chr10_21435488	7.72221018096
KRT81	chr12_52685299	7.16537099063
DNAJC10	chr2_183580767	4.54137508817
OR52K1	chr11_4510108	8.33336224545
TSC22D1	chr13_45011060	4.69160071579
SGCZ	chr8_15095792	8.00337593568
USP22	chr17_20946352	2.33056171642
MGAT4B	chr5_179229875	6.99623346653
SHROOM1	chr5_132166590	5.79318154604
TSPYL5	chr8_98290176	6.65790774883
TBC1D23	chr3_99979660	4.68888751162
ENPP7	chr17_77704864	7.55970216097
DNAH6	chr2_84743578	6.45452752757
ZPBP2	chr17_38024454	5.94112625319
DNAJB1	chr19_14628674	2.63772382067
SHOC2	chr10_112679300	3.08764372093
LCN1	chr9_138413283	7.985295623
ATP5F1	chr1_111991742	4.35986016812
STX11	chr6_144471653	7.0635359637
MEF2D	chr1_156460391	4.89484908662
ZNF75A	chr16_3358312	5.72087465329
SYT6	chr1_114695062	6.13520297452
MRPL46	chr15_89010633	4.95302997293
OR2A1	chr7_144015217	8.78153960465
ENDOD1	chr11_94822973	6.08173327965
TMEM170A	chr16_75498635	5.02304934596
PHOSPHO1	chr17_47308128	5.77940066911
SV2A	chr1_149889434	5.0483460963
HIST1H2BJ	chr6_27100575	3.06419561178
KIAA1919	chr6_111580481	5.04105110617
MYADM	chr19_54371118	3.24730994899
SOSTDC1	chr7_16505474	6.81976787818
TTC30A	chr2_178483694	4.93058047568
FGD4	chr12_32687226	5.76109627288
CCDC3	chr10_13043704	8.2046700611
RBP2	chr3_139195352	9.00720138781
PRPSAP2	chr17_18768781	6.29673014107
DAPP1	chr4_100737980	6.02771548516
EHF	chr11_34642587	7.04875124676
FAN1	chr15_31196075	5.72943093448
UFD1L	chr22_19466738	5.45394440289
KCNQ3	chr8_133459509	7.41220867271
ANAPC11	chr17_79849588	3.01851356207
SNX25	chr4_186131283	6.59234453146
DAPP1	chr4_100737989	6.00763129783
LRP8	chr1_53793821	5.2247513007
NMNAT2	chr1_183274009	6.57125274252
C9orf24	chr9_34381598	6.67386296767
GALNT11	chr7_151722758	5.12410696885
PRDM12	chr9_133539980	6.41618146823
IKZF3	chr17_38020441	5.06573244585
PRAM1	chr19_8567538	6.29697396991
SPON2	chr4_1166657	5.45993511779
DAB2	chr5_39425335	5.56236687081
CCK	chr3_42307662	6.10623392735
BEGAIN	chr14_101034407	7.06457210896
DDC	chr7_50633154	8.03491963079
KLRC4	chr12_10562356	7.9391700893
DNM2	chr19_10828728	3.92089671997
SCGB1D1	chr11_61957709	6.84727428204
ACSM3	chr16_20775311	6.25194030511
FKBP9	chr7_33019085	7.69373924592
ABCC11	chr16_48269088	7.43521790201
COLEC10	chr8_120079423	7.3644139508
EBPL	chr13_50265623	4.91962093925
MKLN1	chr7_131012594	4.6624280443
SLC25A18	chr22_18043138	7.50030377012
ATP5O	chr21_35288158	4.86079574853
HEMGN	chr9_100700675	7.59242235473
SEC14L2	chr22_30792929	6.74353543949
GLB1	chr3_33138314	5.77832677258
FOXD4	chr9_118417	10.2612590581
TMED8	chr14_77843396	6.05078312041
EFCAB5	chr17_28268622	2.62769202201
OR10A7	chr12_55614808	8.1744349134
CTNND2	chr5_11904155	5.77011210032
WDR70	chr5_37379411	3.86328942293
FAM21C	chr10_46222647	4.6328953153
SAR1A	chr10_71930285	4.89922163991
CORO2A	chr9_100954956	5.76017241007
TXNL4A	chr18_77793935	3.04521308849
RHAG	chr6_49604587	8.66176397705
SERBP1	chr1_67896123	3.82138106793
DCLRE1C	chr10_14996431	6.47289945111
CBX7	chr22_39548538	4.59730913807
POTEE	chr2_131975923	6.05978919258
SP1	chr12_53773978	2.05154263837
CLEC3B	chr3_45067758	6.86490319874
INPP5F	chr10_121485558	4.68754661944
CPPED1	chr16_12897744	3.8807701392
G3BP2	chr4_76598667	4.05760487528
SCO2	chr22_50964034	3.42247617771
ASCL3	chr11_8964580	8.1973259212
UBAP2	chr9_33934362	6.78386341848
HVCN1	chr12_111127617	5.81721462737
ZMIZ2	chr7_44788529	5.6174214181
ANKRD12	chr18_9136750	3.90169884759
PFKFB2	chr1_207226619	4.09039213389
ATP5A1	chr18_43684199	4.49902606725
FXYD6	chr11_117747746	6.93930122927
NAT2	chr8_18248754	8.32490590235
C1orf54	chr1_150245201	7.02633601785
ASB2	chr14_94423767	6.68548473729
TIPRL	chr1_168148082	5.58870548812
FLYWCH2	chr16_2933195	3.62704094192
DST	chr6_56507694	7.84610811025
ZFP36L1	chr14_69262960	4.32988012126
SRSF10	chr1_24306953	4.27199887628
TMEM70	chr8_74888376	4.10813679204
ZNF619	chr3_40518603	7.44293692932
TMEM151B	chr6_44238479	4.48779266759
RAI14	chr5_34684611	9.08522611391
DHDH	chr19_49436938	5.87342397854
CELF1	chr11_47574792	3.89992300184
COL14A1	chr8_121137346	5.14853789549
SEPT4	chr17_56618179	7.16459107809
ZNF283	chr19_44331472	4.64916161609
JMJD8	chr16_734439	4.5249139263
KPTN	chr19_47987521	5.00370867078
TOP3A	chr17_18218321	4.47561969443
SYT1	chr12_79258448	6.24145289335
CTNND1	chr11_57529233	5.09266851737
PPP1R8	chr1_28157324	5.21615746487
BIN2	chr12_51718464	6.98624189529
NDRG4	chr16_58497548	5.40074441073
SLC2A9	chr4_10041872	9.06495593881
CEP70	chr3_138313225	4.79777897057
EEF2K	chr16_22217591	4.18539207377
PDE1C	chr7_32111045	7.13902031976
MMP24	chr20_33814538	4.4021339539
GOLGA1	chr9_127703386	4.61862791114
SSU72	chr1_1510262	4.39127897316
LMNB2	chr19_2456966	4.55238134692
PDE1C	chr7_32111048	7.13385517816
CDADC1	chr13_49822046	5.50663512022
RNF19A	chr8_101348446	5.64802533732
NSUN3	chr3_93781854	5.3766648516
PPT1	chr1_40563142	4.94857409843
ECD	chr10_74927853	5.02701705537
BRDT	chr1_92414927	7.58908867032
SAT2	chr17_7531194	6.43359721498
SLC16A11	chr17_6947242	5.71858018262
FBXL17	chr5_107717799	4.52314964204
FOXO3	chr6_108882068	2.38334746282
PKNOX1	chr21_44394619	3.79591929325
SOX18	chr20_62680979	4.40603033286
EFCAB3	chr17_60447578	7.4087920575
RABL2A	chr2_114384805	5.42007545372
GNAT2	chr1_110155705	8.08655853676
PDE4A	chr19_10531332	4.77294636608
RASL12	chr15_65360450	6.69091920199
SPHK2	chr19_49122789	3.48434174438
OR5H6	chr3_97983128	7.63108668653
IKBKAP	chr9_111696608	4.40335485582
OVOL2	chr20_18038526	3.25299281265
EPB41L2	chr6_131384462	5.46639417765
LENG1	chr19_54663481	3.43607385438
VN1R1	chr19_57968107	7.53621974331
TNP1	chr2_217724782	9.42977858446
LAX1	chr1_203738765	6.57465764546
DUSP10	chr1_221915518	4.27905188583
IMMT	chr2_86422893	5.11945143177
TNFRSF9	chr1_8003225	6.47318251884
COL18A1	chr21_46825051	4.74914321237
SPINK6	chr5_147582356	7.87353581048
DUPD1	chr10_76818272	7.61718882847
DOHH	chr19_3500938	3.96726092626
CCDC64	chr12_120427647	4.8581293505
GARS	chr7_30634180	5.06456622194
MYADM	chr19_54371798	3.45768181763
SLC16A12	chr10_91295313	6.18996410991
SCOC	chr4_141178439	7.39814123152
PRSS3	chr9_33750463	6.05981935527
MEF2B	chr19_19281098	5.91770787486
PRR20A	chr13_57728194	0.0
SEC22C	chr3_42623520	4.19074454671
NDOR1	chr9_140100118	4.7986064274
DTX4	chr11_58938902	5.73042428397
ONECUT2	chr18_55102916	3.29680805733
MCM5	chr22_35796115	4.43685805878
PROCA1	chr17_27038925	5.7155980272
HAND2	chr4_174451378	5.05921933043
RABAC1	chr19_42463528	4.60531750945
OTUD1	chr10_23728197	3.459680265
FBXO6	chr1_11724149	6.89158081615
PAK1IP1	chr6_10695187	3.46558548713
HRCT1	chr9_35906188	5.23124492688
TYW3	chr1_75198861	3.05001067256
TNRC6A	chr16_24741048	3.54061294895
CNOT7	chr8_17104387	4.12598543707
NEUROG3	chr10_71333210	8.50128889911
DDX27	chr20_47835831	4.4678813497
OR4F16	chr1_367658	17.5374208088
FMN1	chr15_33360233	7.20468931305
VPS37A	chr8_17104400	4.11447641214
CD3G	chr11_118215058	7.57528109147
TCF7	chr5_133451349	5.8099648878
ACHE	chr7_100493592	4.75983655579
TMEM116	chr12_112451023	3.8422791611
CORO1A	chr16_30194730	5.01295057689
PIP4K2B	chr17_36956158	4.69633781596
APOBEC3C	chr22_39410264	5.8367993388
OR10AD1	chr12_48597075	8.18373616032
PSIP1	chr9_15511003	3.88798379457
MBOAT4	chr8_30002200	6.05570548282
PPP2R4	chr9_131873966	3.78725939098
LCT	chr2_136594750	7.62474134082
KLF11	chr2_10183955	2.59349847279
RNF165	chr18_43914186	4.58645462002
ADCYAP1	chr18_905196	6.32652865535
SCNN1A	chr12_6484905	3.67377371711
C6orf223	chr6_43968336	7.90780170081
SLC22A7	chr6_43265997	6.75507272138
NR3C2	chr4_149363672	3.64470674654
CCL1	chr17_32690252	8.68621076954
CD63	chr12_56122266	4.16027348413
SHF	chr15_45493373	5.35046779408
OR6P1	chr1_158533394	7.87202550481
CDH16	chr16_66952887	6.62332350122
APLP1	chr19_36359400	4.8854976057
CCIN	chr9_36169388	8.89627588514
ILF2	chr1_153643504	3.48592124975
CCDC77	chr12_510740	5.67611167631
SLC25A21	chr14_37641865	6.83833855172
ALG14	chr1_95538507	4.22542934392
FAM3B	chr21_42688660	5.67421765711
SLC10A5	chr8_82607207	7.70923642724
LSM11	chr5_157170702	6.40277240743
ACSL1	chr4_185726942	2.94930632508
WDHD1	chr14_55493819	4.62588839659
PLA2G7	chr6_46703430	6.27015170218
SLC25A22	chr11_798269	5.10848942181
POLE3	chr9_116172955	3.66384834905
UBTF	chr17_42298994	3.29679056523
SRGAP3	chr3_9291369	5.78467178731
GCHFR	chr15_41056284	5.0695900197
DUSP4	chr8_29208267	4.14468278103
CHPT1	chr12_102091416	4.2074052995
SLC25A47	chr14_100789678	7.61651651595
IL18R1	chr2_102972742	6.97690387704
BBS5	chr2_170336005	6.48619683416
PREX1	chr20_47444420	3.95185790884
AGBL4	chr1_50489626	6.3042728775
FGF1	chr5_142077635	7.49272720847
LIMS2	chr2_128422167	6.89690607316
PDE4D	chr5_58335339	6.12162354238
SERP2	chr13_44947977	6.01965670411
TBCE	chr1_235530674	5.04015655774
CSF2RB	chr22_37309674	7.2026375729
RHOH	chr4_40195268	5.2043268661
CRLF1	chr19_18717660	4.77173791647
KRTAP1-5	chr17_39183454	8.81826610748
AP1G2	chr14_24036733	4.37880242034
B3GALNT2	chr1_235667781	3.67742287446
SNX6	chr14_35099315	4.22350764272
BIRC2	chr11_102217912	4.22251945088
PRKG2	chr4_82136271	6.89998121646
KLK3	chr19_51358170	6.52476190898
EPOR	chr19_11495018	5.15675618752
DIXDC1	chr11_111848032	5.96062574905
THEMIS	chr6_128239776	7.71587887611
DOK5	chr20_53092010	6.54667108382
NLRC5	chr16_57050985	6.00951248745
SCN3A	chr2_166060577	7.03279969167
LELP1	chr1_153175905	7.94815003807
YPEL3	chr16_30107537	4.39312463753
H3F3C	chr12_31945175	6.67784412056
RPUSD1	chr16_838383	3.86765524957
ZNF84	chr12_133614167	3.14636708676
KIAA0100	chr17_26972177	4.42557585467
BSG	chr19_572453	3.36546552669
EEA1	chr12_93323107	5.00620143113
SNRPA1	chr15_101835460	4.65257454121
SERPINE1	chr7_100770369	6.11183383808
PLGLB2	chr2_88047605	8.25101681228
DHDDS	chr1_26758772	5.15712599611
BAALC	chr8_104152920	5.44205647576
STT3A	chr11_125462689	4.16201049827
SLC45A1	chr1_8378144	7.4788212202
DTNA	chr18_32397925	9.46136075855
MAPK10	chr4_87028806	9.7363252353
PCBP2	chr12_53845885	3.265514609
SMR3B	chr4_71248794	7.57296790927
CANX	chr5_179125929	4.31127045486
RASGRP3	chr2_33738941	7.40874767326
TFAP2E	chr1_36038970	6.74511982255
SLC39A8	chr4_103245469	7.13931377128
PDIA6	chr2_10952965	5.0665609478
SYN2	chr3_12045833	5.29180044646
TMED3	chr15_79603403	4.90842883176
NAT1	chr8_18067611	7.41921377513
PSMA8	chr18_23713815	7.36681065944
FIS1	chr7_100888371	4.10146730352
CDKN2A	chr9_21994490	3.74311282662
PSMA8	chr18_23713810	7.38934142911
HCFC2	chr12_104458235	5.01315279999
NRXN1	chr2_50574894	6.59341369978
CLDN5	chr22_19512860	7.22072518732
ENPP6	chr4_185139114	8.10889649843
GHR	chr5_42565965	7.80607678269
NLRP5	chr19_56511091	6.38232063373
MAP4K1	chr19_39108675	4.70059412581
TM4SF18	chr3_149051548	7.16786123058
FXYD3	chr19_35606731	4.95254473564
PIGX	chr3_196439244	4.58015188159
TBX15	chr1_119532179	7.90291654005
APOA5	chr11_116663136	7.46863342064
MTG1	chr10_135207620	6.3339172542
ARHGDIA	chr17_79828850	3.86808972602
ITPR3	chr6_33589155	5.43592709403
ASXL2	chr2_26101312	4.89060146357
MYH7B	chr20_33543637	4.52050560123
APOL2	chr22_36635689	5.62568616913
SSBP2	chr5_81047072	2.5613907247
MAP7	chr6_136847848	6.37581638704
POM121C	chr7_75115565	4.62250880792
DNAJC4	chr11_63997752	5.60992043085
OR12D3	chr6_29343068	8.70593711677
SLC19A2	chr1_169455208	4.91814402576
TEX9	chr15_56657621	6.12000853452
ADCK4	chr19_41221011	3.80642729703
RGPD5	chr2_111334678	5.37332792365
E2F7	chr12_77459360	6.30277016583
DPYD	chr1_98386615	5.09953937109
BRD2	chr6_32938664	2.50400693622
SLC16A7	chr12_60083117	6.8024769787
TIMM44	chr19_8008708	5.18408765462
BCL2L12	chr19_50168398	3.45483128798
PCDHB9	chr5_140566700	7.01819023105
GNG4	chr1_235814054	5.43593674702
SULT1A1	chr16_28620649	5.48715148021
FAM131C	chr1_16400127	4.92263529058
ITGB1	chr10_33247293	3.86622483854
NRAS	chr1_115259515	5.67390431777
ELMO1	chr7_37488555	6.17192307703
WNT5A	chr3_55521670	3.58571917472
FABP12	chr8_82443550	7.83114578241
MSH2	chr2_47630205	4.41566231507
TLN2	chr15_62939509	8.45354125623
ZNF780A	chr19_40596810	5.47376808336
CASR	chr3_121903180	6.40132446662
NFIX	chr19_13134784	2.45010159127
CLEC16A	chr16_11038344	4.32789761397
HOXB4	chr17_46655743	2.91947468887
ZNF302	chr19_35168543	4.072584042
NDUFA4	chr7_10979813	4.88430417055
RTN2	chr19_45996503	5.2655085768
AP2A1	chr19_50270179	2.64329373711
SLC35C1	chr11_45826640	5.69698205988
GRM4	chr6_34073759	6.20936552993
CLDN15	chr7_100882101	6.50835666638
SSTR5	chr16_1128780	5.5705177063
CCNE2	chr8_95907482	4.48050638928
MEIS2	chr15_37392341	4.15536086233
SP5	chr2_171571856	5.41421370218
KLC1	chr14_104095524	3.36705817083
PHGDH	chr1_120254418	3.91202186522
TUFT1	chr1_151512780	3.73218203494
SLC22A1	chr6_160542862	7.50875829865
ZNF560	chr19_9609279	7.91647838909
TUFT1	chr1_151512784	3.73051811071
BIVM	chr13_103451398	6.36842718542
DUSP26	chr8_33455315	4.37435658895
OSMR	chr5_38845959	6.05338037759
TMEM212	chr3_171561138	6.55489294773
PVRL3	chr3_110790605	5.3009372842
AHR	chr7_17338275	4.50815055198
CSH1	chr17_61974021	5.72077188166
EIF4E3	chr3_71774526	6.16229582659
NEK6	chr9_127054698	7.5520493625
MS4A5	chr11_60197061	7.99178916377
TNS4	chr17_38657854	6.11863979675
ZNF586	chr19_58281019	5.02414649554
C19orf60	chr19_18699494	7.06331106188
SETDB2	chr13_50018428	3.95436331113
NUBP1	chr16_10837642	4.28998329594
PPP1R3B	chr8_9009152	6.36344196164
ELF2	chr4_140005568	4.28434386604
MBD2	chr18_51751158	4.09770704801
COMMD5	chr8_146078963	4.99009184993
MLPH	chr2_238395052	4.96627111965
NAA16	chr13_41885340	5.23599975903
ATRNL1	chr10_116853123	5.77271143556
TOR1B	chr9_132565431	4.56051734356
OLFM2	chr19_9968844	5.98052782694
FOXP1	chr3_71294316	5.81870598167
TMEM59	chr1_54519246	4.42732429506
BBS12	chr4_123653856	4.2320516862
TRAK1	chr3_42190726	6.21536789992
C1QB	chr1_22979681	7.91963582629
SFXN4	chr10_120925204	6.42074297998
STAG3L4	chr7_66767624	3.03862702928
CDKN2D	chr19_10679655	4.59062650403
VEGFA	chr6_43739721	5.12206806502
SLC6A12	chr12_322863	5.68796623665
HRNR	chr1_152196672	8.48018980877
RGS11	chr16_325943	5.72038501301
OR6K2	chr1_158670442	8.61912748149
PMS2	chr7_6048737	3.74093408784
THBS1	chr15_39873279	5.27105572153
FASTK	chr7_150777970	4.40037955303
C14orf28	chr14_45366506	4.53565204769
VTN	chr17_26697373	8.0312177515
COL20A1	chr20_61924537	5.65798937275
NTF3	chr12_5603297	9.38379539623
TNIP3	chr4_122148621	7.66999480601
TRIM46	chr1_155146262	3.31495303571
HERC6	chr4_89299890	6.38551239303
P2RY12	chr3_151102600	8.39787118941
TNFAIP8L2	chr1_151129104	6.96976259423
CDC14A	chr1_100818022	3.66266187138
SPOCK3	chr4_168155741	4.79067387515
MACROD1	chr11_63933585	3.89718673927
CYCS	chr7_25164980	4.20045378589
WDR7	chr18_54318615	5.19778721694
SLC38A7	chr16_58718611	5.69710546619
B4GALNT1	chr12_58026464	5.35696685056
DCN	chr12_91572329	6.55784990714
SALL1	chr16_51185183	5.45360759641
APBB1	chr11_6426893	6.83672150281
OPN3	chr1_241803701	3.95823078961
ATP12A	chr13_25254548	7.33845669718
GMPR	chr6_16238810	5.19577258153
AGXT2	chr5_35048240	8.19170028921
HSPA14	chr10_14880158	4.62320085988
SMAD1	chr4_146403956	4.01188496375
RPF2	chr6_111303219	5.81074647856
HOXB13	chr17_46806111	6.48604534496
TNN	chr1_175036993	8.41155293452
DEFB4A	chr8_7752086	7.35178416719
PRMT6	chr1_107599266	4.85092668089
POU4F2	chr4_147560044	6.03291230026
KANK3	chr19_8408146	4.34124552383
CD55	chr1_207494816	3.2993806467
GRIN2A	chr16_10276263	6.98451465705
ZNF273	chr7_64363619	5.07549645932
ZNF326	chr1_90460677	4.30586590435
LRRN3	chr7_110731061	7.01983404913
WFDC6	chr20_44168134	7.23349652082
MAPKAPK3	chr3_50654561	4.7002873014
TMEM161B	chr5_87564696	4.45820249348
USP39	chr2_85829964	4.6761445358
ZHX2	chr8_123793900	3.56569113107
C6orf118	chr6_165723111	6.44139249174
RASSF10	chr11_13030969	6.82527379479
ARHGEF38	chr4_106473776	5.22367959085
FANCA	chr16_89883065	5.34213864158
LRRC45	chr17_79981177	4.16242782363
PANK4	chr1_2458067	4.46603077411
PANX1	chr11_93862093	6.20340053468
VAPA	chr18_9913954	3.4483346958
GBP4	chr1_89664633	5.9998190186
HOMER3	chr19_19051113	4.63356366534
POU2F2	chr19_42636625	6.45562312543
SIN3A	chr15_75748124	3.92547943016
ASIP	chr20_32848170	7.99847982119
CRLS1	chr20_5987897	5.9944584059
LTBR	chr12_6493198	6.52138060076
TCEB1	chr8_74884143	3.04761831499
AURKC	chr19_57742427	6.67678665495
ANKS1B	chr12_99548868	7.93265528448
TSPO	chr22_43547938	5.90779384783
DHRS11	chr17_34948225	6.15791178263
SNCG	chr10_88718287	4.6188503216
CDC37	chr19_10514271	3.63252951088
C3orf58	chr3_143690639	2.87944248282
LINGO1	chr15_78079356	7.42478014539
SORCS1	chr10_108924466	5.5556999101
HDAC10	chr22_50689834	6.19640405416
FAM98B	chr15_38746327	5.60431131945
CKAP5	chr11_46867859	5.74495383903
CYP4B1	chr1_47264669	6.41430785131
KLHL24	chr3_183353410	3.65412191237
SHF	chr15_45480165	5.51672220832
SOCS6	chr18_67956136	5.3658369273
VTCN1	chr1_117753582	5.47564907911
HHEX	chr10_94449680	6.17661791735
NFKBIE	chr6_44233525	5.71510827134
GFI1	chr1_92949356	5.76697017195
CDIPT	chr16_29874609	4.883787357
SUPT3H	chr6_45345788	3.07906952473
LEMD2	chr6_33754719	6.18162262951
GIMAP8	chr7_150147717	6.21637608488
RAB42	chr1_28918711	6.11531795291
GLTP	chr12_110318293	4.95740115626
TMTC4	chr13_101327189	5.45600384973
PRSS22	chr16_2908171	4.15240285496
MAPK8	chr10_49514681	5.04088685404
PCSK2	chr20_17207596	5.97782362378
SYBU	chr8_110704020	6.84218974801
RNPEPL1	chr2_241508003	4.98852373098
LTBP4	chr19_41099071	6.8430532601
SEC14L1	chr17_75084724	5.82886279341
NXT1	chr20_23331372	5.22228851276
ATP1A1	chr1_116916488	4.25279576175
DBNDD2	chr20_44034820	4.73898758508
GADD45GIP1	chr19_13068068	5.16695304781
STEAP1	chr7_89783688	5.10237377438
FGF23	chr12_4488894	7.89606301055
ITLN2	chr1_160924589	7.77801378614
ZNF233	chr19_44764032	8.01672626873
RYR3	chr15_33603162	6.41957463761
DNAJA3	chr16_4475805	3.21633187565
C15orf40	chr15_83680393	5.255369361
ART1	chr11_3666360	7.68074749724
KCTD14	chr11_77734320	6.75545098536
APBB1	chr11_6440702	5.89984926078
PDPN	chr1_13911966	7.43925242818
MYO1E	chr15_59665071	5.34732015597
PRELP	chr1_203444882	5.80503855371
ATP5J	chr21_27107965	4.34882391109
SYBU	chr8_110661132	5.10236771046
TOR1A	chr9_132586441	2.97216182975
GALR1	chr18_74962007	5.66996982787
CCDC86	chr11_60609428	4.55586671758
RHBDL2	chr1_39395185	8.87066650954
VAMP2	chr17_8066293	3.45137710069
CHRM3	chr1_239792372	4.02460414684
RHBDD1	chr2_227700670	4.16337292474
SPINK2	chr4_57687908	6.24140131713
INPP4B	chr4_143767604	5.28242186739
C17orf50	chr17_34087915	7.12934187871
MRI1	chr19_13875336	4.45969881787
MRPS27	chr5_71616084	5.0637944368
