Gene	TSS	Coverage
CHRNB3	chr8_42552561	5.36567747564
PRKAB1	chr12_120105760	4.36976358908
NUP93	chr16_56817412	5.68224634465
CHD5	chr1_6240194	1.84001903492
AMY1A	chr1_104292278	0.0258774616313
ZFP36L1	chr14_69260631	0.669525191453
FAM193A	chr4_2627158	6.71641940138
CLK3	chr15_74900712	4.86238897838
CCDC102B	chr18_66465316	5.92431140572
MTR	chr1_236958580	1.9056310256
GSG1L	chr16_28074830	3.73501403969
CRELD1	chr3_9975523	1.94258518024
LIMCH1	chr4_41361623	2.64830126079
KANK1	chr9_470293	0.923513315232
CRELD1	chr3_9975524	1.94773792608
UBE2G2	chr21_46221751	3.08379808614
ANGPTL3	chr1_63063157	5.66796650276
FOXQ1	chr6_1312674	3.70209863815
MICB	chr6_31465826	1.20892514398
SGOL1	chr3_20227725	1.08120745617
ORC4	chr2_148778306	1.78356711792
SLC22A24	chr11_62911693	4.61813306778
PCBP3	chr21_47269874	3.89802799436
SIRT5	chr6_13574858	1.77908245739
IQCD	chr12_113658899	2.65278251935
PAK2	chr3_196466727	1.99275138587
MLLT6	chr17_36861872	1.19559439819
FSCN2	chr17_79495416	4.26239544455
SYNGR1	chr22_39760174	4.32302046699
LCE1F	chr1_152748847	4.09252562475
C12orf57	chr12_7052979	1.59449447113
IL19	chr1_206972214	5.66210924253
CREB3L4	chr1_153940674	1.91169502064
MAP3K14	chr17_43394430	1.73514532258
SMARCD3	chr7_150973820	0.957250539095
WDR74	chr11_62607131	1.67388641939
CELF3	chr1_151689296	2.01319352766
DNMBP	chr10_101769676	1.94126711353
FLII	chr17_18161870	4.71089397004
PIGL	chr17_16120508	0.785286703716
CLEC1A	chr12_10251664	5.62215971924
MAD2L2	chr1_11751678	3.06043316495
PSMA5	chr1_109969081	1.51033164859
HOMER3	chr19_19051161	3.09920710563
RPS6KA1	chr1_26856248	1.42374064089
HIST1H4H	chr6_26285727	2.21306765669
HMGA1	chr6_34204649	1.45232402301
MTNR1A	chr4_187476537	3.2665015812
PTPRE	chr10_129845812	5.26763055152
MAP3K8	chr10_30722949	2.76903243335
CIZ1	chr9_130954383	2.57024777925
HIST2H3A	chr1_149824180	2.7940157994
ANKRD2	chr10_99332197	3.97737358386
DNAJC6	chr1_65730376	5.13939752418
C16orf82	chr16_27078218	4.44822709476
CRNKL1	chr20_20033136	2.66112814672
VWA3A	chr16_22103858	8.33950701414
TPM2	chr9_35690053	2.92054436588
MRPL40	chr22_19420035	2.94015041344
CTBP2	chr10_126849624	1.67119403198
EPC2	chr2_149402559	2.02560479207
FBLN1	chr22_45898718	4.37693679732
SLC39A4	chr8_145642279	3.29212234752
CPNE4	chr3_131754286	4.69953730789
APLF	chr2_68694690	0.934544679999
SGK1	chr6_134639196	4.91315809553
MDM2	chr12_69202796	2.06856814208
GNL3	chr3_52719935	3.61451717154
HPD	chr12_122296769	3.37100451995
GALNT13	chr2_154728410	1.93879997476
CAGE1	chr6_7389942	3.70894811907
KRT36	chr17_39646116	5.42449491239
BHLHA9	chr17_1173857	4.69644280313
C9orf156	chr9_100684852	1.52115165768
AOC2	chr17_40996608	4.79791780935
ING1	chr13_111367358	0.718931945818
SYNCRIP	chr6_86353043	2.43578722189
ARL17A	chr17_45110749	2.4686592938
MED17	chr11_93517404	1.6991212376
EIF3C	chr16_28699878	2.79102175994
SKP1	chr5_133512724	2.09594606836
MGAT4A	chr2_99279936	7.50708842418
ST3GAL5	chr2_86116157	3.12141423444
AASDH	chr4_57253674	2.23806174624
TUBA3E	chr2_130956034	2.65853317745
TARBP2	chr12_53894704	0.632836355781
INPP5K	chr17_1420182	1.06990628643
DHX16	chr6_30640830	1.35694411176
DUSP4	chr8_29206322	1.94321059477
ZNF782	chr9_99616389	4.52342466625
CALB1	chr8_91095109	2.91662765119
BBC3	chr19_47736023	4.62986707184
C12orf65	chr12_123718290	3.43761010523
MED23	chr6_131949379	3.76132642191
ASS1	chr9_133320093	2.64599883604
RGS3	chr9_116343156	2.36841350188
LRBA	chr4_151936649	1.4429767052
PFKFB3	chr10_6188278	3.22871968134
OR4F16	chr5_180794287	0.0
SERPINB8	chr18_61637262	5.45446492883
TRMT1	chr19_13227463	1.8058483747
PTK2B	chr8_27168998	2.33400977968
KIF17	chr1_21044510	4.34192090841
GALNT5	chr2_158114339	3.39374528427
PRAMEF1	chr1_12851545	10.3355386534
EID3	chr12_104697509	1.9271893821
ZNF177	chr19_9473695	7.40265657132
ANO1	chr11_69931515	3.36249920684
SPATA22	chr17_3375041	6.36032192628
OSBP	chr11_59383617	0.509972514297
MRPL28	chr16_420569	0.645414079411
SERPINB5	chr18_61144143	2.4257179858
ZFYVE28	chr4_2420370	3.47428497356
PCNA	chr20_5107268	2.21230589951
GFOD1	chr6_13486415	2.04908037268
KLRG2	chr7_139168457	2.92286725172
KLK7	chr19_51487320	4.22629512369
TPX2	chr20_30326903	2.54349160198
OR2A25	chr7_143771312	3.95555485462
CSN1S1	chr4_70796798	5.51570245654
GATA4	chr8_11565364	5.51398824024
PRKCZ	chr1_2036154	3.32656026173
FGL1	chr8_17752913	3.81437498193
HMGCS2	chr1_120311555	4.01912298408
HTRA4	chr8_38831667	3.78331240828
OPRM1	chr6_154410896	3.16987872039
C10orf11	chr10_77542518	5.42117799879
RIPPLY2	chr6_84562984	5.0701941083
RBM17	chr10_6130948	1.79728510315
ZDHHC20	chr13_22033509	3.44966722339
ZDHHC20	chr13_22033508	3.45448519437
STAMBP	chr2_74056124	1.75156689417
ZNF426	chr19_9649303	5.07715920494
CORO7	chr16_4466962	3.9112160976
ZNF516	chr18_74207146	1.47637883726
RPS12	chr6_133135707	1.2510583144
MAMSTR	chr19_49220214	3.69380435877
CHST9	chr18_24765302	3.13501003063
DVL2	chr17_7137863	2.32752300741
RRAS2	chr11_14380031	5.30092573341
LIG4	chr13_108867882	0.237670815597
BDNF	chr11_27722447	4.02650740658
OR2T33	chr1_248437116	2.6967340147
TRIM56	chr7_100728719	3.19732797647
KRT14	chr17_39743147	2.29187285046
ATP5H	chr17_73043074	2.51333227132
RHCE	chr1_25747363	1.88170016748
LMOD1	chr1_201915716	3.2197801765
NAA50	chr3_113465146	0.597433466597
ADAMTS18	chr16_77469011	4.38496810286
HIF3A	chr19_46800302	3.85233713563
ALAS1	chr3_52232098	0.903629292885
CLSTN2	chr3_139654026	4.63551731423
SF3A1	chr22_30752936	2.84746537049
ICA1	chr7_8301911	2.77858152538
TBC1D2	chr9_100975833	3.67082899723
SLC29A1	chr6_44187241	4.47139082831
IKZF3	chr17_37934478	3.47595453007
PARP1	chr1_226595801	3.42686318431
UBE2D2	chr5_138940750	3.9449091551
BBOX1	chr11_27062508	5.84194463629
PRKD2	chr19_47220384	1.71237819667
TMEM101	chr17_42096815	3.35151581654
EHBP1	chr2_62900985	3.60930145125
LRRC39	chr1_100643829	5.32780706979
TJP1	chr15_30261002	3.70063983706
BOLA3	chr2_74375039	4.76789463377
ERICH1	chr8_681239	2.18623514355
CCDC153	chr11_119066584	3.930939769
SLC7A14	chr3_170303863	3.39767047612
LRRC41	chr1_46769038	1.05830414309
ZNF493	chr19_21579920	1.59936504534
PTBP1	chr19_797391	2.22467033069
OR4F6	chr15_102345922	5.93591102014
ST20	chr15_80207598	4.76141283432
WIPF1	chr2_175499307	5.87828911836
POGZ	chr1_151414681	6.13083798191
PRKAR1B	chr7_752844	3.30888734335
STAC3	chr12_57644976	4.81400446209
TCF21	chr6_134210258	4.91922245384
ABHD6	chr3_58223258	1.74243067818
AMPD2	chr1_110163535	3.79879443831
ABTB1	chr3_127391780	2.1450890942
RSPO2	chr8_109095913	3.41365400322
VAT1	chr17_41174459	2.48910727823
GIMAP6	chr7_150329736	5.17747682885
CNGA1	chr4_47983550	6.07274927291
ADAM11	chr17_42836567	2.70465777158
FBXL14	chr12_1703331	2.12119614759
ARMC3	chr10_23216952	4.32088694833
ADH1C	chr4_100274202	5.27253833091
FOLH1	chr11_49230222	5.34885249569
OR2T34	chr1_248738058	6.19861732374
IFI44	chr1_79115476	4.09908909218
ZDHHC21	chr9_14693480	2.0679312495
TRPS1	chr8_116680239	1.72476636612
PCSK7	chr11_117103241	4.09800375159
PPP2R2C	chr4_6557405	6.19423027836
HFE2	chr1_145413190	3.45987009454
SCP2	chr1_53392900	1.67899338054
ZSCAN10	chr16_3149318	3.44190595515
AIF1L	chr9_133971862	1.64341333957
HSPB2	chr11_111783459	2.43353192124
TPO	chr2_1418179	5.53825200216
PDIA2	chr16_333117	3.28151226986
CATSPER1	chr11_65793988	5.06425020166
KERA	chr12_91452131	4.67725849301
ADAMTSL2	chr9_136397285	4.33592387391
ZNF367	chr9_99180669	1.7863524401
AKR1B10	chr7_134212343	3.47388398021
DEPDC1B	chr5_59995993	4.10318970141
GPR139	chr16_20085100	5.28432382142
TIAL1	chr10_121356541	3.03446601264
MRPL38	chr17_73901181	3.67993018565
FGFRL1	chr4_1005759	1.41272886547
TMEM181	chr6_158957467	5.62506825512
PPP2CB	chr8_30670352	2.96852462057
CENPM	chr22_42343168	2.25883665202
MEF2D	chr1_156470634	2.11551242948
LMO3	chr12_16761148	3.61245993693
GRIN2C	chr17_72856007	3.28534559698
RPS13	chr11_17099220	1.00928059805
GRAMD2	chr15_72490136	2.45820099401
WDR74	chr11_62607628	3.03018278153
DBX2	chr12_45444882	4.85329663551
BFSP2	chr3_133118838	4.6624489685
NUAK2	chr1_205290919	4.56002705646
OR2G2	chr1_247751661	5.42180309111
CD86	chr3_121796695	5.16641883903
RNASEL	chr1_182558394	3.90747589916
MTIF2	chr2_55496315	2.93766112018
CAPN9	chr1_230883160	4.54804998329
GPCPD1	chr20_5591672	2.09490759117
DPYSL2	chr8_26435339	0.188780202768
DEF8	chr16_90015138	2.86985359154
AKT1S1	chr19_50379506	2.18601471915
BMP1	chr8_22022652	3.57824293428
PTBP2	chr1_97187160	2.59426455375
POMGNT1	chr1_46664121	5.32679752024
SRRM2	chr16_2802329	1.38990485062
ATP6V0A1	chr17_40610861	2.80310316939
COX18	chr4_73935476	1.07354936796
THAP1	chr8_42698474	2.28610437449
GMPPA	chr2_220363586	1.43726826115
LARP4	chr12_50794591	3.04862020304
KCNK17	chr6_39282237	3.99998450457
YY1AP1	chr1_155658819	1.55690653307
TRIB2	chr2_12856997	2.19350797678
NUP93	chr16_56764016	0.723096875767
KCNK17	chr6_39282236	4.02751635465
GABRG2	chr5_161494647	5.04887739753
KLK1	chr19_51327043	2.89226562842
UGCG	chr9_114659045	2.5756606754
SMAP1	chr6_71377473	1.00459221294
TFDP2	chr3_141719229	4.64549010428
KRT78	chr12_53242067	8.3809191065
SLC24A3	chr20_19193289	4.37616358184
S100B	chr21_48025035	7.76451265606
MAP4K4	chr2_102314164	1.43318150232
SELP	chr1_169599377	6.6313709881
XKR9	chr8_71581599	1.74155360793
SUMO1	chr2_203103322	2.14678331491
NCBP1	chr9_100395704	2.14373968318
MCM2	chr3_127317199	4.65719509321
C1orf53	chr1_197871681	4.41283513921
PIK3R1	chr5_67511583	2.8463306667
SPEN	chr1_16174358	1.60085463434
CDC42SE2	chr5_130599701	3.90373023259
PHF14	chr7_11013498	1.05886420228
RNF187	chr1_228675067	1.2470917818
B4GALT7	chr5_177027118	2.9712857066
ITPRIP	chr10_106098251	3.6077338352
CDC42BPB	chr14_103523742	1.97863834101
DNAL4	chr22_39190161	3.30660544982
ARF1	chr1_228270850	2.21196276697
FGF22	chr19_639894	2.43996100785
ZNF441	chr19_11877814	2.72324284857
RAPGEF3	chr12_48152889	2.47091531053
RALBP1	chr18_9475529	0.407615854993
RNF145	chr5_158637061	3.06447835088
MKRN1	chr7_140179369	1.19496922415
SHF	chr15_45473405	6.13818234945
GLB1L3	chr11_134146274	4.21314534762
CRTAC1	chr10_99790585	2.19324145551
TNK2	chr3_195622432	2.80064495093
OAZ3	chr1_151735955	3.88443110146
KCP	chr7_128550773	3.5083290477
TMOD4	chr1_151148547	2.88428688098
JDP2	chr14_75894508	4.93846314459
EPB41L5	chr2_120770603	2.16641808767
GCA	chr2_163200582	1.44408480508
SEC23B	chr20_18488187	2.52561647336
FAM189B	chr1_155225274	2.12104318093
RRAS	chr19_50143400	4.22068995775
PNO1	chr2_68385004	0.850097871565
AAK1	chr2_69870977	1.96107372409
AKR1A1	chr1_46016454	1.58094960398
CMBL	chr5_10308168	0.0
VGLL4	chr3_11646055	4.5809793547
FAM69A	chr1_93342707	5.43147412422
ZSCAN4	chr19_58180302	4.90417957031
DMKN	chr19_36001391	5.04930439178
MYH1	chr17_10421859	7.05193326006
FARP1	chr13_98794815	3.27165156547
OR5T3	chr11_56019675	2.73064481053
ZNF486	chr19_20278022	3.57930487933
NFYC	chr1_41204507	5.18924315317
PDGFB	chr22_39636914	2.30929498398
HIST1H3E	chr6_26225382	1.57339096926
PTPN3	chr9_112213664	4.6279620937
EXT1	chr8_119124058	3.23752277101
MYO5B	chr18_47721451	3.525015624
FKBP14	chr7_30066417	1.57842898182
BIRC7	chr20_61867234	4.90359634657
NR2F2	chr15_96875793	3.10491791182
MEIG1	chr10_15001437	2.6711467033
RPL14	chr3_40498782	1.07933498872
BEST3	chr12_70093196	2.7170578169
ITGAE	chr17_3704537	4.90348841244
VOPP1	chr7_55605409	4.02651093711
SLC26A3	chr7_107443678	6.85576762144
ERMN	chr2_158182460	4.11704728435
N4BP1	chr16_48644120	0.738031189834
LGMN	chr14_93215047	1.62105899243
RGPD6	chr2_110550334	1.56645098301
LRRC43	chr12_122667666	6.23545614659
UNG	chr12_109535922	1.0651229803
AGTR1	chr3_148415657	2.48348391099
PTPRN	chr2_220174295	5.15771421935
CDKL2	chr4_76555721	4.34155668885
CIB1	chr15_90777279	2.8422711458
ACVR1C	chr2_158454072	3.86763280157
CAPN13	chr2_31030311	3.06488971231
ZC3HAV1L	chr7_138720775	4.91448262531
ZPLD1	chr3_102153858	5.46964656324
PRR16	chr5_119799972	3.50650323426
KLF11	chr2_10184371	1.00505214989
TTLL3	chr3_9851643	6.09569832421
CCDC9	chr19_47759730	3.0481266095
TSEN2	chr3_12526009	1.34486666325
HK2	chr2_75059781	3.12123477699
SLC6A18	chr5_1225469	3.70582761591
CCNL1	chr3_156878549	2.72299915826
NOL7	chr6_13615558	1.34353944915
ARF6	chr14_50359735	2.12886475075
CAPNS2	chr16_55600583	5.70230066623
TUB	chr11_8102908	3.09675337204
RPTOR	chr17_78518624	0.724943755132
APOL2	chr22_36636000	1.35028582678
PLK4	chr4_128802015	1.85393546669
CHRNA5	chr15_78857861	2.28168798111
ZNF236	chr18_74534562	1.47641132084
TPRG1L	chr1_3541555	1.72533384584
ICOSLG	chr21_45660887	2.80447877185
FOXA1	chr14_38064325	1.32705627509
ANTXR1	chr2_69240275	1.15692127554
FCER1G	chr1_161185086	3.14916378582
ARPP21	chr3_35721278	5.52678709472
GLB1L	chr2_220108353	3.79906079579
FAM46A	chr6_82462428	2.14949133574
DCUN1D3	chr16_20911561	0.712688410125
LOR	chr1_153232178	4.91657993699
KLHL33	chr14_20903801	4.46423738423
JAKMIP3	chr10_133918312	5.46937374505
GARNL3	chr9_130025940	4.42894727049
CRIPT	chr2_46844310	1.59047334842
APH1A	chr1_150241609	1.49606826712
MBD3L2	chr19_7049350	6.94094187085
SPATA12	chr3_57094468	4.59419601507
TBC1D10B	chr16_30381522	3.27493678953
FFAR2	chr19_35940616	4.08412820719
CNN1	chr19_11649531	2.81029956301
OC90	chr8_133071627	3.67128276608
NAMPT	chr7_105925638	0.842078882412
STAM2	chr2_153032506	2.08198598292
OTUD7B	chr1_149982686	1.38268786241
HIST1H2AA	chr6_25726790	5.0211430135
DLG2	chr11_83393468	3.16318091003
NEGR1	chr1_72748277	3.63513667603
CD53	chr1_111415721	6.81338116016
SNX10	chr7_26400503	6.47140221106
ELANE	chr19_852290	2.89296847438
SMARCAD1	chr4_95128995	3.11343997591
S1PR4	chr19_3178735	5.17957987191
TTPA	chr8_63998612	4.38955492387
APP	chr21_27512708	4.87099045325
AMY1A	chr1_104239073	6.05306430644
KHDRBS3	chr8_136469707	1.05371136474
SLC17A5	chr6_74363737	3.46451414772
TMED10	chr14_75643349	2.29626218006
TRIM67	chr1_231298673	2.82655198836
OR4C12	chr11_50004071	4.12435920032
PSMD9	chr12_122326636	1.5165419361
SERGEF	chr11_18034709	3.72104875297
LEMD2	chr6_33756906	3.76685074785
CASS4	chr20_54987313	3.57827092522
EIF4E3	chr3_71778269	4.70605076942
ZBTB10	chr8_81397853	1.75918760155
DBNDD1	chr16_90086539	3.93818825437
OAZ2	chr15_64995480	1.14265630544
ST3GAL4	chr11_126225539	1.64761319939
PRKACB	chr1_84630322	3.84054643165
ZNF837	chr19_58892389	2.48146546674
CYTH1	chr17_76713114	3.11538501573
POLR2I	chr19_36606206	0.230625776072
PHC2	chr1_33815499	1.51174157608
LRRC29	chr16_67260721	2.09670468691
ELAVL1	chr19_8070529	2.71051527276
LMO2	chr11_33913836	4.36807430164
DRG2	chr17_17991180	3.59148370559
SERF2	chr15_44084173	2.99197789816
DNAJB13	chr11_73661363	5.57988737058
CR2	chr1_207627644	5.3718812294
CPNE6	chr14_24540045	3.89990335721
WDR73	chr15_85197477	5.12715045334
TRPT1	chr11_63993341	2.0587813537
ITPRIPL1	chr2_96991944	6.45026397971
HTR3D	chr3_183749331	5.6972787932
DDX60	chr4_169239958	3.94670462898
FAM19A2	chr12_62586620	2.17631586434
RAMP1	chr2_238768186	4.11567953329
APOL4	chr22_36600879	5.15128726829
WNK4	chr17_40932648	2.99999396503
SUV420H1	chr11_67981239	1.95786067468
DYDC2	chr10_82104500	4.9736432771
CUL5	chr11_107879407	3.37643985179
MESDC1	chr15_81293294	4.00987548486
BARD1	chr2_215674435	1.46261992276
SMC3	chr10_112327448	1.8227149286
IGLON5	chr19_51815101	0.989797570613
PIK3AP1	chr10_98480279	4.25517233844
GTF2H4	chr6_30875976	1.36003118787
PAN3	chr13_28712642	0.460021150194
BPNT1	chr1_220263195	0.690486598103
FAM184B	chr4_17783135	3.12769301293
WDR48	chr3_39093476	1.13455677884
CCDC113	chr16_58283839	3.51625070445
PDE6B	chr4_646965	5.11305724322
KBTBD12	chr3_127641901	4.69282780242
NDUFB3	chr2_201936461	1.10336408619
BTBD6	chr14_105714878	4.17784361054
KRTAP22-1	chr21_31973439	4.47405044697
TUBD1	chr17_57970306	0.785666640971
MYL12A	chr18_3247479	1.35871951664
SH3BP2	chr4_2813945	6.52238194275
FXR2	chr17_7518215	0.294819580938
CIDEC	chr3_9920496	4.98669389396
PTPN12	chr7_77167351	1.39997622309
TMEM198	chr2_220408384	3.70429964215
TCF23	chr2_27371944	5.23141596557
MYC	chr8_128748314	2.82291128539
DBNDD2	chr20_44034632	3.44242233132
CITED2	chr6_139695499	1.54395872743
BRIP1	chr17_59940920	1.6256733378
MTMR7	chr8_17271040	3.78725303891
KRTAP21-2	chr21_32119520	2.89198845599
C8orf48	chr8_13424351	5.69597756375
TBXAS1	chr7_139478046	2.66250131364
GEMIN6	chr2_39005326	0.552723548524
STAU1	chr20_47804904	1.62615570742
RAB36	chr22_23487512	2.24567336328
RRP36	chr6_42989384	2.68349719641
AP3D1	chr19_2151556	1.77918790513
ARMC5	chr16_31470174	4.18414406081
TFF1	chr21_43786644	5.01646202851
INPP4A	chr2_99061320	1.17807714638
TCF20	chr22_42611347	4.59654635881
TAB2	chr6_149639062	1.9381903121
BIRC8	chr19_53794875	4.17387344559
PLA2G4F	chr15_42448839	4.14152626577
CYB5R3	chr22_43045405	3.26098258106
TECTA	chr11_120973374	4.35659756045
RGMB	chr5_98104998	1.46345838461
OR10H5	chr19_15904858	4.51424817148
GDPD1	chr17_57297827	2.39893233268
ANKK1	chr11_113258512	3.79604529886
PLCB4	chr20_9288446	4.90824268035
USP29	chr19_57631508	4.64315875388
OTOA	chr16_21695749	4.90371151372
GGH	chr8_63951610	3.56495162697
ICA1L	chr2_203736195	3.30327626197
FAM134B	chr5_16617167	5.58310092943
SMYD3	chr1_246670644	1.35330615109
POU5F1	chr6_31138470	4.89064475714
APOF	chr12_56756583	4.8424336223
PEMT	chr17_17480779	4.87459298831
MMP23B	chr1_1567559	4.25623127945
OR2T5	chr1_248651889	4.98422681489
CD9	chr12_6309481	1.30868885838
ANGPTL5	chr11_101787253	7.21677414933
AGAP5	chr10_75457554	3.00740864326
WDR86	chr7_151107124	3.10482131376
SHISA6	chr17_11144739	1.87529562362
SLFN14	chr17_33885110	6.45056501911
DLG5	chr10_79686348	4.96304407584
LIMK1	chr7_73507485	4.99408990198
C19orf70	chr19_5680907	1.84072305836
MED13	chr17_60142643	2.06718629166
ACAD9	chr3_128598332	2.30899955654
EXT2	chr11_44117098	4.17676421244
KLK4	chr19_51413994	4.70273422915
LAT2	chr7_73624086	3.22907767278
TAAR1	chr6_132967142	5.30181396578
PPHLN1	chr12_42719946	3.48381375943
OGG1	chr3_9791627	1.99926538444
PTPN7	chr1_202129119	4.36238297781
HLCS	chr21_38338956	3.52034601234
KRTAP12-3	chr21_46077848	4.07353833252
CDH12	chr5_22853731	4.96205997463
PPM1N	chr19_46001730	3.14092013175
ADCY2	chr5_7396342	1.38660127839
DPP8	chr15_65809609	2.19825308284
GLB1L2	chr11_134201767	0.53724672218
FGF1	chr5_142023866	6.26781027406
TMEM220	chr17_10633646	4.11194389233
CAPNS1	chr19_36631028	1.39643907411
LHCGR	chr2_48982880	3.29632673435
DCLK1	chr13_36429998	6.35559306128
MAGEL2	chr15_23892993	4.73918996011
LYNX1	chr8_143851246	3.38558454338
PIK3CA	chr3_178866310	2.26774048283
TRAPPC6B	chr14_39639634	2.50342117827
MLEC	chr12_121126112	4.57525073662
CDK19	chr6_111137088	2.11538197156
PRR14	chr16_30662240	2.39544217417
AP3S2	chr15_90437617	2.05301746133
NCOA7	chr6_126111908	2.22017688108
ZMAT4	chr8_40755343	3.79712016311
MTUS1	chr8_17579730	5.46640789213
S100A13	chr1_153599744	3.24655110093
NRXN3	chr14_78636715	7.48080672136
ZNF180	chr19_45004575	2.39620844215
OR4A47	chr11_48510344	4.04865493082
SLC2A9	chr4_10023114	5.63425651945
SMARCA2	chr9_2158451	4.8794506608
TEPP	chr16_58010338	5.52088569601
CCDC62	chr12_123259055	4.64132369282
KIRREL2	chr19_36347951	3.97137586395
BCAT1	chr12_25055322	4.02088430148
TRIM48	chr11_55029657	7.11957535546
APOBEC3D	chr22_39417117	7.37132019415
RPL8	chr8_146017729	2.60993485341
TIAM2	chr6_155538096	4.03530272515
GTPBP10	chr7_89975978	1.52499260465
KCNA6	chr12_4918341	2.70489081165
SPINT2	chr19_38755097	2.39013617904
PLEKHO1	chr1_150122775	3.85113597773
TEKT4	chr2_95537177	5.9749506756
GLIS3	chr9_4300035	4.85018835023
CCL11	chr17_32612686	6.17315482284
ADNP	chr20_49547527	1.86999479221
FAM117B	chr2_203499900	2.34501451617
TMPRSS9	chr19_2389783	5.32894450077
F2RL1	chr5_76114832	4.56440418345
ARMC9	chr2_232063259	5.32556259237
RPS15	chr19_1438362	1.06299771849
GABRB2	chr5_160975130	5.96778848463
ZNF438	chr10_31288446	6.182307873
SLC26A7	chr8_92221721	4.37425428905
LIMS1	chr2_109150810	0.248001441186
SYT1	chr12_79439432	4.40413568635
DCAF7	chr17_61627795	1.79170909433
TRIOBP	chr22_38092994	2.57089459738
SLC11A2	chr12_51419924	3.5082104508
POTEF	chr2_130886795	4.6263513751
CUX2	chr12_111471827	2.1724895804
ANKRD13B	chr17_27920526	0.651143064944
KIAA1586	chr6_56911544	3.19378391617
CARD8	chr19_48753104	5.98631723091
PRKCE	chr2_45879042	2.18192104832
FZD2	chr17_42634811	1.34196621233
TMEM150B	chr19_55836708	4.12860735314
PGA4	chr11_60989820	1.11548193151
CLCF1	chr11_67141206	2.78940872003
ARHGEF3	chr3_57113336	3.3237939364
SBK1	chr16_28303839	1.91008803811
LILRB3	chr19_54746711	3.41498736457
LCA5	chr6_80247147	1.96167008402
N4BP3	chr5_177540555	2.74350400848
EIF4E3	chr3_71803534	4.17079049046
LRRTM4	chr2_77749502	4.95818916214
PLEKHH1	chr14_68000007	3.20134167715
ZNF608	chr5_124080805	3.13023895097
PENK	chr8_57358593	5.70016251745
ARHGAP24	chr4_86851425	4.71526442731
PLLP	chr16_57318584	5.38332166775
EIF4G1	chr3_184032951	2.27034418075
RAB43	chr3_128840993	0.106542984337
SUPV3L1	chr10_70939959	2.00789633056
MOB2	chr11_1508009	3.22637068944
RIF1	chr2_152266396	1.64077729762
ZNF558	chr19_8932739	2.18965133042
PSD2	chr5_139175405	3.93972530601
SAP30	chr4_174292092	0.0
ROGDI	chr16_4852951	2.81636604529
IMP4	chr2_131100488	1.6928392879
C1orf186	chr1_206288647	3.57358457444
CSNK1D	chr17_80231594	2.18449275919
RIF1	chr2_152266399	1.60026427793
TGFBR1	chr9_101867370	1.02832016867
RIN2	chr20_19867164	1.6403130252
SCOC	chr4_141294663	0.589525837437
PLXNA1	chr3_126707436	5.10973050013
ARHGEF2	chr1_155948336	2.48883815233
NDUFB6	chr9_32573182	2.56147538516
CES2	chr16_66968346	1.99900752302
B3GNT5	chr3_182971031	4.03191955405
FAM186B	chr12_49999410	4.69718554082
GHR	chr5_42548314	5.9507381751
USP44	chr12_95945266	3.50813271149
WRNIP1	chr6_2765665	0.863334446423
C19orf66	chr19_10196794	4.47508094305
DLGAP5	chr14_55658396	2.09995750393
ANGPTL1	chr1_178840215	3.00596341287
C1QTNF8	chr16_1146244	4.72023074744
TPST2	chr22_26986089	3.87920419347
LIMA1	chr12_50616488	4.88311580181
FCRL5	chr1_157522310	5.95661931125
MS4A4A	chr11_60048013	5.33422402319
C3orf36	chr3_133648656	4.86143414043
KIAA1143	chr3_44803173	2.40667602369
TCTN2	chr12_124155659	3.9556724732
FKBP2	chr11_64009587	3.1072934756
KCNIP2	chr10_103599611	3.95706184934
KIF26B	chr1_245318286	4.73116439803
UHRF2	chr9_6413150	2.18992270985
OR8B12	chr11_124413550	4.65078994407
MAPK7	chr17_19281773	1.03291655354
PAX7	chr1_18957499	3.52086749741
RPL15	chr3_23958294	1.93830969041
LYZL6	chr17_34270714	5.84984721245
SPHK1	chr17_74380689	3.50572204286
CDC25B	chr20_3767418	2.3178985554
ABL2	chr1_179112224	5.5501090797
RNF133	chr7_122339208	5.21512761853
RUNX1	chr21_36421595	4.68997237474
RAB27A	chr15_55562484	5.72513328155
PYGM	chr11_64528187	4.07181201065
C1orf94	chr1_34632483	3.92798936425
TRIM60	chr4_165953150	3.00874843249
RRP1	chr21_45209417	1.67867146017
RPIA	chr2_88991175	2.61859722142
OR2T4	chr1_248524882	5.10850883417
GSTP1	chr11_67351065	3.53042890009
TFEB	chr6_41702798	2.33852694073
HORMAD1	chr1_150693364	5.81005439783
RASGRF1	chr15_79298002	4.64172295946
FDPS	chr1_155278704	3.56535283241
SIVA1	chr14_105219469	2.30271755811
GRM4	chr6_34078540	3.33930759917
OR13C4	chr9_107289490	5.41506330135
PTPN3	chr9_112260593	3.5851924698
MYO6	chr6_76458908	2.05593551401
GRAMD4	chr22_47022657	5.69958966649
TLE6	chr19_2977535	0.68900457831
PDE4A	chr19_10543110	2.58721673226
GABBR1	chr6_29600962	3.31846728321
FDFT1	chr8_11660119	1.79338452474
NOP10	chr15_34635362	3.10025751431
TBL3	chr16_2022063	1.74739885944
LIM2	chr19_51891210	3.8899851669
MAP4	chr3_48130769	3.35733807046
HMGN1	chr21_40721047	1.45056602788
BRMS1L	chr14_36295596	2.42397603888
UCHL5	chr1_193028523	1.25547308738
PTPRC	chr1_198608097	3.84898495916
GTF2IRD2B	chr7_74508346	1.32579259613
SUV420H1	chr11_67980784	2.04738511905
